detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
972	413.3068805	443.1723986	490.4920849	510.4281164	560.2991653	620.2027897	665.1722657	681.4201981	708.9268845	753.9670999	762.1034998	779.0042219	865.4686433	885.5376283	900.5936201
973	413.3054611	443.1709792	490.4906655	510.4266970	560.2977459	620.2013703	665.1708463	681.4187787	708.9254651	753.9656805	762.1020804	779.0028025	865.4672239	885.5362089	900.5922007
974	413.3040417	443.1695598	490.4892461	510.4252776	560.2963265	620.1999509	665.1694269	681.4173593	708.9240457	753.9642611	762.1006610	779.0013831	865.4658045	885.5347895	900.5907813
975	413.3026223	443.1681404	490.4878267	510.4238583	560.2949071	620.1985315	665.1680075	681.4159399	708.9226263	753.9628417	762.0992416	778.9999637	865.4643852	885.5333701	900.5893619
976	413.3012029	443.1667211	490.4864073	510.4224389	560.2934877	620.1971121	665.1665881	681.4145205	708.9212069	753.9614223	762.0978222	778.9985443	865.4629658	885.5319508	900.5879425
977	413.2997835	443.1653017	490.4849879	510.4210195	560.2920683	620.1956927	665.1651687	681.4131012	708.9197875	753.9600029	762.0964028	778.9971249	865.4615464	885.5305314	900.5865231
978	413.2983641	443.1638823	490.4835685	510.4196001	560.2906489	620.1942733	665.1637494	681.4116818	708.9183681	753.9585835	762.0949834	778.9957055	865.4601270	885.5291120	900.5851037
979	413.2969447	443.1624629	490.4821491	510.4181807	560.2892295	620.1928540	665.1623300	681.4102624	708.9169487	753.9571642	762.0935641	778.9942861	865.4587076	885.5276926	900.5836844
980	413.2955253	443.1610435	490.4807297	510.4167613	560.2878102	620.1914346	665.1609106	681.4088430	708.9155293	753.9557448	762.0921447	778.9928667	865.4572882	885.5262732	900.5822650
981	413.2941059	443.1596241	490.4793103	510.4153419	560.2863908	620.1900152	665.1594912	681.4074236	708.9141099	753.9543254	762.0907253	778.9914474	865.4558688	885.5248538	900.5808456
982	413.2926866	443.1582047	490.4778910	510.4139225	560.2849714	620.1885958	665.1580718	681.4060042	708.9126906	753.9529060	762.0893059	778.9900280	865.4544494	885.5234344	900.5794262
983	413.2912672	443.1567853	490.4764716	510.4125031	560.2835520	620.1871764	665.1566524	681.4045848	708.9112712	753.9514866	762.0878865	778.9886086	865.4530300	885.5220150	900.5780068
984	413.2898478	443.1553659	490.4750522	510.4110837	560.2821326	620.1857570	665.1552330	681.4031654	708.9098518	753.9500672	762.0864671	778.9871892	865.4516106	885.5205956	900.5765874
985	413.2884284	443.1539465	490.4736328	510.4096644	560.2807132	620.1843376	665.1538136	681.4017460	708.9084324	753.9486478	762.0850477	778.9857698	865.4501913	885.5191762	900.5751680
986	413.2870090	443.1525272	490.4722134	510.4082450	560.2792938	620.1829182	665.1523942	681.4003266	708.9070130	753.9472284	762.0836283	778.9843504	865.4487719	885.5177569	900.5737486
987	413.2855896	443.1511078	490.4707940	510.4068256	560.2778744	620.1814988	665.1509748	681.3989073	708.9055936	753.9458090	762.0822089	778.9829310	865.4473525	885.5163375	900.5723292
988	413.2841702	443.1496884	490.4693746	510.4054062	560.2764550	620.1800794	665.1495555	681.3974879	708.9041742	753.9443896	762.0807895	778.9815116	865.4459331	885.5149181	900.5709098
989	413.2827508	443.1482690	490.4679552	510.4039868	560.2750356	620.1786601	665.1481361	681.3960685	708.9027548	753.9429703	762.0793702	778.9800922	865.4445137	885.5134987	900.5694905
990	413.2813314	443.1468496	490.4665358	510.4025674	560.2736163	620.1772407	665.1467167	681.3946491	708.9013354	753.9415509	762.0779508	778.9786728	865.4430943	885.5120793	900.5680711
991	413.2799120	443.1454302	490.4651164	510.4011480	560.2721969	620.1758213	665.1452973	681.3932297	708.8999160	753.9401315	762.0765314	778.9772535	865.4416749	885.5106599	900.5666517
992	413.2784927	443.1440108	490.4636971	510.3997286	560.2707775	620.1744019	665.1438779	681.3918103	708.8984967	753.9387121	762.0751120	778.9758341	865.4402555	885.5092405	900.5652323
993	413.2770733	443.1425914	490.4622777	510.3983092	560.2693581	620.1729825	665.1424585	681.3903909	708.8970773	753.9372927	762.0736926	778.9744147	865.4388361	885.5078211	900.5638129
994	413.2756539	443.1411720	490.4608583	510.3968898	560.2679387	620.1715631	665.1410391	681.3889715	708.8956579	753.9358733	762.0722732	778.9729953	865.4374167	885.5064017	900.5623935
995	413.2742345	443.1397526	490.4594389	510.3954705	560.2665193	620.1701437	665.1396197	681.3875521	708.8942385	753.9344539	762.0708538	778.9715759	865.4359974	885.5049823	900.5609741
996	413.2728151	443.1383333	490.4580195	510.3940511	560.2650999	620.1687243	665.1382003	681.3861327	708.8928191	753.9330345	762.0694344	778.9701565	865.4345780	885.5035630	900.5595547
997	413.2713957	443.1369139	490.4566001	510.3926317	560.2636805	620.1673049	665.1367809	681.3847134	708.8913997	753.9316151	762.0680150	778.9687371	865.4331586	885.5021436	900.5581353
998	413.2699763	443.1354945	490.4551807	510.3912123	560.2622611	620.1658855	665.1353616	681.3832940	708.8899803	753.9301957	762.0665956	778.9673177	865.4317392	885.5007242	900.5567159
999	413.2685569	443.1340751	490.4537613	510.3897929	560.2608417	620.1644662	665.1339422	681.3818746	708.8885609	753.9287764	762.0651763	778.9658983	865.4303198	885.4993048	900.5552966
1000	413.2671375	443.1326557	490.4523419	510.3883735	560.2594224	620.1630468	665.1325228	681.3804552	708.8871415	753.9273570	762.0637569	778.9644789	865.4289004	885.4978854	900.5538772
1001	413.2657181	443.1312363	490.4509225	510.3869541	560.2580030	620.1616274	665.1311034	681.3790358	708.8857221	753.9259376	762.0623375	778.9630596	865.4274810	885.4964660	900.5524578
1002	413.2642988	443.1298169	490.4495032	510.3855347	560.2565836	620.1602080	665.1296840	681.3776164	708.8843028	753.9245182	762.0609181	778.9616402	865.4260616	885.4950466	900.5510384
1003	413.2628794	443.1283975	490.4480838	510.3841153	560.2551642	620.1587886	665.1282646	681.3761970	708.8828834	753.9230988	762.0594987	778.9602208	865.4246422	885.4936272	900.5496190
1004	413.2614600	443.1269781	490.4466644	510.3826959	560.2537448	620.1573692	665.1268452	681.3747776	708.8814640	753.9216794	762.0580793	778.9588014	865.4232228	885.4922078	900.5481996
1005	413.2600406	443.1255587	490.4452450	510.3812766	560.2523254	620.1559498	665.1254258	681.3733582	708.8800446	753.9202600	762.0566599	778.9573820	865.4218035	885.4907884	900.5467802
1006	413.2586212	443.1241394	490.4438256	510.3798572	560.2509060	620.1545304	665.1240064	681.3719388	708.8786252	753.9188406	762.0552405	778.9559626	865.4203841	885.4893691	900.5453608
1007	413.2572018	443.1227200	490.4424062	510.3784378	560.2494866	620.1531110	665.1225870	681.3705195	708.8772058	753.9174212	762.0538211	778.9545432	865.4189647	885.4879497	900.5439414
1008	413.2557824	443.1213006	490.4409868	510.3770184	560.2480672	620.1516916	665.1211677	681.3691001	708.8757864	753.9160018	762.0524017	778.9531238	865.4175453	885.4865303	900.5425220
1009	413.2543630	443.1198812	490.4395674	510.3755990	560.2466478	620.1502723	665.1197483	681.3676807	708.8743670	753.9145825	762.0509824	778.9517044	865.4161259	885.4851109	900.5411027
1010	413.2529436	443.1184618	490.4381480	510.3741796	560.2452285	620.1488529	665.1183289	681.3662613	708.8729476	753.9131631	762.0495630	778.9502850	865.4147065	885.4836915	900.5396833
1011	413.2515242	443.1170424	490.4367286	510.3727602	560.2438091	620.1474335	665.1169095	681.3648419	708.8715282	753.9117437	762.0481436	778.9488657	865.4132871	885.4822721	900.5382639
1012	413.2501049	443.1156230	490.4353093	510.3713408	560.2423897	620.1460141	665.1154901	681.3634225	708.8701089	753.9103243	762.0467242	778.9474463	865.4118677	885.4808527	900.5368445
1013	413.2486855	443.1142036	490.4338899	510.3699214	560.2409703	620.1445947	665.1140707	681.3620031	708.8686895	753.9089049	762.0453048	778.9460269	865.4104483	885.4794333	900.5354251
1014	413.2472661	443.1127842	490.4324705	510.3685020	560.2395509	620.1431753	665.1126513	681.3605837	708.8672701	753.9074855	762.0438854	778.9446075	865.4090289	885.4780139	900.5340057
1015	413.2458467	443.1113648	490.4310511	510.3670827	560.2381315	620.1417559	665.1112319	681.3591643	708.8658507	753.9060661	762.0424660	778.9431881	865.4076096	885.4765945	900.5325863
1016	413.2444273	443.1099455	490.4296317	510.3656633	560.2367121	620.1403365	665.1098125	681.3577449	708.8644313	753.9046467	762.0410466	778.9417687	865.4061902	885.4751752	900.5311669
1017	413.2430079	443.1085261	490.4282123	510.3642439	560.2352927	620.1389171	665.1083931	681.3563256	708.8630119	753.9032273	762.0396272	778.9403493	865.4047708	885.4737558	900.5297475
1018	413.2415885	443.1071067	490.4267929	510.3628245	560.2338733	620.1374977	665.1069738	681.3549062	708.8615925	753.9018079	762.0382078	778.9389299	865.4033514	885.4723364	900.5283281
1019	413.2401691	443.1056873	490.4253735	510.3614051	560.2324539	620.1360784	665.1055544	681.3534868	708.8601731	753.9003886	762.0367885	778.9375105	865.4019320	885.4709170	900.5269088
1020	413.2387497	443.1042679	490.4239541	510.3599857	560.2310346	620.1346590	665.1041350	681.3520674	708.8587537	753.8989692	762.0353691	778.9360911	865.4005126	885.4694976	900.5254894
1021	413.2373303	443.1028485	490.4225347	510.3585663	560.2296152	620.1332396	665.1027156	681.3506480	708.8573343	753.8975498	762.0339497	778.9346718	865.3990932	885.4680782	900.5240700
1022	413.2359110	443.1014291	490.4211154	510.3571469	560.2281958	620.1318202	665.1012962	681.3492286	708.8559150	753.8961304	762.0325303	778.9332524	865.3976738	885.4666588	900.5226506
1023	413.2344916	443.1000097	490.4196960	510.3557275	560.2267764	620.1304008	665.0998768	681.3478092	708.8544956	753.8947110	762.0311109	778.9318330	865.3962544	885.4652394	900.5212312
1024	413.2330722	443.0985903	490.4182766	510.3543081	560.2253570	620.1289814	665.0984574	681.3463898	708.8530762	753.8932916	762.0296915	778.9304136	865.3948350	885.4638200	900.5198118
1025	413.2316528	443.0971709	490.4168572	510.3528888	560.2239376	620.1275620	665.0970380	681.3449704	708.8516568	753.8918722	762.0282721	778.9289942	865.3934157	885.4624006	900.5183924
1026	413.2302334	443.0957516	490.4154378	510.3514694	560.2225182	620.1261426	665.0956186	681.3435510	708.8502374	753.8904528	762.0268527	778.9275748	865.3919963	885.4609813	900.5169730
1027	413.2288140	443.0943322	490.4140184	510.3500500	560.2210988	620.1247232	665.0941992	681.3421317	708.8488180	753.8890334	762.0254333	778.9261554	865.3905769	885.4595619	900.5155536
1028	413.2273946	443.0929128	490.4125990	510.3486306	560.2196794	620.1233038	665.0927799	681.3407123	708.8473986	753.8876140	762.0240139	778.9247360	865.3891575	885.4581425	900.5141342
1029	413.2259752	443.0914934	490.4111796	510.3472112	560.2182600	620.1218845	665.0913605	681.3392929	708.8459792	753.8861947	762.0225946	778.9233166	865.3877381	885.4567231	900.5127149
1030	413.2245558	443.0900740	490.4097602	510.3457918	560.2168407	620.1204651	665.0899411	681.3378735	708.8445598	753.8847753	762.0211752	778.9218972	865.3863187	885.4553037	900.5112955
1031	413.2231364	443.0886546	490.4083408	510.3443724	560.2154213	620.1190457	665.0885217	681.3364541	708.8431404	753.8833559	762.0197558	778.9204779	865.3848993	885.4538843	900.5098761
1032	413.2217171	443.0872352	490.4069215	510.3429530	560.2140019	620.1176263	665.0871023	681.3350347	708.8417211	753.8819365	762.0183364	778.9190585	865.3834799	885.4524649	900.5084567
1033	413.2202977	443.0858158	490.4055021	510.3415336	560.2125825	620.1162069	665.0856829	681.3336153	708.8403017	753.8805171	762.0169170	778.9176391	865.3820605	885.4510455	900.5070373
1034	413.2188783	443.0843964	490.4040827	510.3401142	560.2111631	620.1147875	665.0842635	681.3321959	708.8388823	753.8790977	762.0154976	778.9162197	865.3806411	885.4496261	900.5056179
1035	413.2174589	443.0829770	490.4026633	510.3386949	560.2097437	620.1133681	665.0828441	681.3307765	708.8374629	753.8776783	762.0140782	778.9148003	865.3792218	885.4482067	900.5041985
1036	413.2160395	443.0815577	490.4012439	510.3372755	560.2083243	620.1119487	665.0814247	681.3293571	708.8360435	753.8762589	762.0126588	778.9133809	865.3778024	885.4467874	900.5027791
1037	413.2146201	443.0801383	490.3998245	510.3358561	560.2069049	620.1105293	665.0800053	681.3279378	708.8346241	753.8748395	762.0112394	778.9119615	865.3763830	885.4453680	900.5013597
1038	413.2132007	443.0787189	490.3984051	510.3344367	560.2054855	620.1091099	665.0785860	681.3265184	708.8332047	753.8734201	762.0098200	778.9105421	865.3749636	885.4439486	900.4999403
1039	413.2117813	443.0772995	490.3969857	510.3330173	560.2040661	620.1076906	665.0771666	681.3250990	708.8317853	753.8720008	762.0084007	778.9091227	865.3735442	885.4425292	900.4985210
1040	413.2103619	443.0758801	490.3955663	510.3315979	560.2026468	620.1062712	665.0757472	681.3236796	708.8303659	753.8705814	762.0069813	778.9077033	865.3721248	885.4411098	900.4971016
1041	413.2089425	443.0744607	490.3941469	510.3301785	560.2012274	620.1048518	665.0743278	681.3222602	708.8289465	753.8691620	762.0055619	778.9062840	865.3707054	885.4396904	900.4956822
1042	413.2075232	443.0730413	490.3927276	510.3287591	560.1998080	620.1034324	665.0729084	681.3208408	708.8275272	753.8677426	762.0041425	778.9048646	865.3692860	885.4382710	900.4942628
1043	413.2061038	443.0716219	490.3913082	510.3273397	560.1983886	620.1020130	665.0714890	681.3194214	708.8261078	753.8663232	762.0027231	778.9034452	865.3678666	885.4368516	900.4928434
1044	413.2046844	443.0702025	490.3898888	510.3259203	560.1969692	620.1005936	665.0700696	681.3180020	708.8246884	753.8649038	762.0013037	778.9020258	865.3664472	885.4354322	900.4914240
1045	413.2032650	443.0687831	490.3884694	510.3245010	560.1955498	620.0991742	665.0686502	681.3165826	708.8232690	753.8634844	761.9998843	778.9006064	865.3650279	885.4340128	900.4900046
1046	413.2018456	443.0673638	490.3870500	510.3230816	560.1941304	620.0977548	665.0672308	681.3151632	708.8218496	753.8620650	761.9984649	778.8991870	865.3636085	885.4325935	900.4885852
1047	413.2004262	443.0659444	490.3856306	510.3216622	560.1927110	620.0963354	665.0658114	681.3137439	708.8204302	753.8606456	761.9970455	778.8977676	865.3621891	885.4311741	900.4871658
1048	413.1990068	443.0645250	490.3842112	510.3202428	560.1912916	620.0949160	665.0643921	681.3123245	708.8190108	753.8592262	761.9956261	778.8963482	865.3607697	885.4297547	900.4857464
1049	413.1975874	443.0631056	490.3827918	510.3188234	560.1898722	620.0934967	665.0629727	681.3109051	708.8175914	753.8578069	761.9942068	778.8949288	865.3593503	885.4283353	900.4843271
1050	413.1961680	443.0616862	490.3813724	510.3174040	560.1884529	620.0920773	665.0615533	681.3094857	708.8161720	753.8563875	761.9927874	778.8935094	865.3579309	885.4269159	900.4829077
1051	413.1947486	443.0602668	490.3799530	510.3159846	560.1870335	620.0906579	665.0601339	681.3080663	708.8147526	753.8549681	761.9913680	778.8920901	865.3565115	885.4254965	900.4814883
1052	413.1933293	443.0588474	490.3785337	510.3145652	560.1856141	620.0892385	665.0587145	681.3066469	708.8133333	753.8535487	761.9899486	778.8906707	865.3550921	885.4240771	900.4800689
1053	413.1919099	443.0574280	490.3771143	510.3131458	560.1841947	620.0878191	665.0572951	681.3052275	708.8119139	753.8521293	761.9885292	778.8892513	865.3536727	885.4226577	900.4786495
1054	413.1904905	443.0560086	490.3756949	510.3117264	560.1827753	620.0863997	665.0558757	681.3038081	708.8104945	753.8507099	761.9871098	778.8878319	865.3522533	885.4212383	900.4772301
1055	413.1890711	443.0545892	490.3742755	510.3103071	560.1813559	620.0849803	665.0544563	681.3023887	708.8090751	753.8492905	761.9856904	778.8864125	865.3508340	885.4198189	900.4758107
1056	413.1876517	443.0531699	490.3728561	510.3088877	560.1799365	620.0835609	665.0530369	681.3009693	708.8076557	753.8478711	761.9842710	778.8849931	865.3494146	885.4183996	900.4743913
1057	413.1862323	443.0517505	490.3714367	510.3074683	560.1785171	620.0821415	665.0516175	681.2995500	708.8062363	753.8464517	761.9828516	778.8835737	865.3479952	885.4169802	900.4729719
1058	413.1848129	443.0503311	490.3700173	510.3060489	560.1770977	620.0807221	665.0501982	681.2981306	708.8048169	753.8450323	761.9814322	778.8821543	865.3465758	885.4155608	900.4715525
1059	413.1833935	443.0489117	490.3685979	510.3046295	560.1756783	620.0793028	665.0487788	681.2967112	708.8033975	753.8436130	761.9800129	778.8807349	865.3451564	885.4141414	900.4701332
1060	413.1819741	443.0474923	490.3671785	510.3032101	560.1742590	620.0778834	665.0473594	681.2952918	708.8019781	753.8421936	761.9785935	778.8793155	865.3437370	885.4127220	900.4687138
1061	413.1805547	443.0460729	490.3657591	510.3017907	560.1728396	620.0764640	665.0459400	681.2938724	708.8005587	753.8407742	761.9771741	778.8778962	865.3423176	885.4113026	900.4672944
1062	413.1791354	443.0446535	490.3643398	510.3003713	560.1714202	620.0750446	665.0445206	681.2924530	708.7991394	753.8393548	761.9757547	778.8764768	865.3408982	885.4098832	900.4658750
1063	413.1777160	443.0432341	490.3629204	510.2989519	560.1700008	620.0736252	665.0431012	681.2910336	708.7977200	753.8379354	761.9743353	778.8750574	865.3394788	885.4084638	900.4644556
1064	413.1762966	443.0418147	490.3615010	510.2975325	560.1685814	620.0722058	665.0416818	681.2896142	708.7963006	753.8365160	761.9729159	778.8736380	865.3380594	885.4070444	900.4630362
1065	413.1748772	443.0403953	490.3600816	510.2961132	560.1671620	620.0707864	665.0402624	681.2881948	708.7948812	753.8350966	761.9714965	778.8722186	865.3366401	885.4056250	900.4616168
