detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
25	1715.317911925830	1881.358460699020	1929.054226383740	1927.748294306920	1802.106577870950	1650.465517605250	1531.477218444550	1471.630864416160	1407.257192237580	1266.088922413460	1250.147907305920	1176.713383320300	958.750387372571	929.733848455163	895.413888713456
26	1715.292013196150	1881.222951372060	1929.006587733320	1927.811379081450	1802.153984687100	1650.480682698010	1531.485287359460	1471.656083240840	1407.289295597410	1266.086627936160	1250.157598020910	1176.738234084740	958.734972811684	929.738051736884	895.416439340480
27	1715.265987610360	1881.087813499820	1928.959422258230	1927.874264782480	1802.201379421450	1650.495834971720	1531.493300301500	1471.681300094310	1407.321378015470	1266.084341212310	1250.167358715650	1176.763088380890	958.719410238603	929.742318457782	895.418931299539
28	1715.239829056910	1880.953031810690	1928.912711230830	1927.936975800610	1802.248753897040	1650.510972949670	1531.501251518430	1471.706512357580	1407.353436684730	1266.082065522480	1250.177193687130	1176.787951078410	958.703697983176	929.746649058337	895.421363962230
29	1715.213533948150	1880.818645416370	1928.866465297780	1927.999493357290	1802.296114106830	1650.526096234870	1531.509146167050	1471.731723854210	1407.385472287820	1266.079797173400	1250.187106782670	1176.812819268850	958.687837592453	929.751044419680	895.423737988146
30	1715.187099908870	1880.684614308850	1928.820688756230	1928.061825347220	1802.343456456020	1650.541203540450	1531.516977923590	1471.756928435180	1407.417485243900	1266.077541138490	1250.197086728470	1176.837693769590	958.671829233608	929.755507633157	895.426053932067
31	1715.160535212230	1880.550983513970	1928.775373010860	1928.123973157890	1802.390781789930	1650.556294695640	1531.524754315170	1471.782132397770	1407.449475339480	1266.075293747620	1250.207147901500	1176.862572854940	958.655672099830	929.760032143264	895.428312421078
32	1715.133833769480	1880.417716630890	1928.730528145490	1928.185937274590	1802.438089757240	1650.571372699280	1531.532469354340	1471.807329772380	1407.481443586360	1266.073058235700	1250.217276022210	1176.887457819390	958.639365116357	929.764621694491	895.430514016515
33	1715.106996207230	1880.284841623310	1928.686141742750	1928.247725822940	1802.485378629880	1650.586430746050	1531.540125382370	1471.832524338140	1407.513386476940	1266.070833004790	1250.227488521670	1176.912352901270	958.622908979290	929.769277488004	895.432659528452
34	1715.080019665830	1880.152330399860	1928.642214068330	1928.309320070090	1802.532654562210	1650.601470102250	1531.547721908130	1471.857713343240	1407.545307472540	1266.068619227320	1250.237764804570	1176.937251406590	958.606303157610	929.773996574178	895.434749865241
35	1715.052910273430	1880.020212887130	1928.598762064230	1928.370750150270	1802.579908879630	1650.616490002290	1531.555258190310	1471.882897380910	1407.577205008670	1266.066416946700	1250.248122379100	1176.962158362090	958.589549832814	929.778778533240	895.436785806958
36	1715.025653881730	1879.888478368370	1928.555780383110	1928.431981997550	1802.627146928740	1650.631490920240	1531.562737201290	1471.908076998490	1407.609082157280	1266.064226389750	1250.258550046960	1176.987069855960	958.572646581142	929.783620315501	895.438767226608
37	1714.998256044280	1879.757119278390	1928.513263581830	1928.493043773430	1802.674364289500	1650.646470852960	1531.570153191860	1471.933249512380	1407.640937104970	1266.062049739850	1250.269051470530	1177.011990108990	958.555597859749	929.788525007743	895.440694236161
38	1714.970717772420	1879.626160122560	1928.471213687780	1928.553926055500	1802.721565843460	1650.661429833150	1531.577512809330	1471.958418626480	1407.672769872750	1266.059884876930	1250.279630004190	1177.036915524160	958.538401646990	929.793490561229	895.442571176999
39	1714.943037682850	1879.495561390420	1928.429638895460	1928.614630859570	1802.768747195220	1650.676367023020	1531.584807920820	1471.983578482320	1407.704580556610	1266.057734977370	1250.290275033970	1177.061847461520	958.521058897186	929.798517710686	895.444396636468
40	1714.915210699480	1879.365373272160	1928.388523011880	1928.675158440100	1802.815909672780	1650.691281969320	1531.592048659340	1472.008734881930	1407.736369243340	1266.055597017300	1250.300999956790	1177.086787519710	958.503569118152	929.803605802243	895.446170927094
41	1714.887239801800	1879.235552892750	1928.347882582420	1928.735510256760	1802.863054573480	1650.706173426780	1531.599226892620	1472.033882602430	1407.768137940890	1266.053474276410	1250.311791769300	1177.111731671150	958.485934858839	929.808754689833	895.447895532529
42	1714.859126857730	1879.106146567060	1928.307696553470	1928.795691734450	1802.910177416390	1650.721041609070	1531.606347875960	1472.059025084130	1407.799881578770	1266.051365236340	1250.322667170280	1177.136686179190	958.468152060858	929.813967553056	895.449568858347
43	1714.830868700680	1878.977115764300	1928.267985502670	1928.855688960210	1802.957282149820	1650.735890549420	1531.613409274860	1472.084159555700	1407.831607470500	1266.049270932820	1250.333605689750	1177.161642266670	958.450224877918	929.819241112514	895.451195995689
44	1714.802465734720	1878.848486169070	1928.228731495250	1928.915531678340	1803.004365282560	1650.750710203700	1531.620411072430	1472.109286594330	1407.863306657010	1266.047192319260	1250.344623972520	1177.186613102630	958.432150046615	929.824577282463	895.452774123378
45	1714.773916277560	1878.720250154970	1928.189940759870	1928.975183956040	1803.051435496850	1650.765504998230	1531.627353294540	1472.134406626340	1407.894985324410	1266.045127963950	1250.355711949470	1177.211583549450	958.413928158303	929.829970546718	895.454306493915
46	1714.745222361670	1878.592405857980	1928.151624665220	1929.034675562380	1803.098478661800	1650.780273964830	1531.634235805860	1472.159517129770	1407.926642816660	1266.043080674190	1250.366872950000	1177.236562866890	958.395561204286	929.835425578858	895.455792240124
47	1714.716375694150	1878.464969220830	1928.113775392930	1929.093988030100	1803.145503627480	1650.795016518170	1531.641060573720	1472.184621654240	1407.958278905970	1266.041048392290	1250.378110833740	1177.261547948280	958.377048192096	929.840937799598	895.457232576402
48	1714.687380098650	1878.337903733720	1928.076396974020	1929.153130519090	1803.192507871040	1650.809731723730	1531.647819846770	1472.209714614720	1407.989894556450	1266.039034812500	1250.389414702690	1177.286539740540	958.358392912765	929.846511109210	895.458628438009
49	1714.658235828210	1878.211267795060	1928.039480535980	1929.212108130310	1803.239491438540	1650.824419417250	1531.654524567780	1472.234801944750	1408.021488962310	1266.037036261500	1250.400797986600	1177.311539727370	958.339593841739	929.852140752801	895.459981708226
50	1714.628941454110	1878.085001111720	1928.003039080950	1929.270917348530	1803.286455734120	1650.839078961850	1531.661165738260	1472.259877793610	1408.053063137520	1266.035056604050	1250.412247205610	1177.336543874990	958.320649621144	929.857829976808	895.461292024471
51	1714.599491308430	1877.959152516100	1927.967056326860	1929.329563581520	1803.333395848670	1650.853709681090	1531.667750297840	1472.284945785840	1408.084613825670	1266.033093774830	1250.423777995320	1177.361558564970	958.301563847635	929.863575119355	895.462559831531
52	1714.569892765240	1877.833681651040	1927.931540570130	1929.388032497470	1803.380316560600	1650.868310747100	1531.674275381640	1472.310003648440	1408.116148857330	1266.031149124430	1250.435372037460	1177.386574950090	958.282336389772	929.869378273333	895.463786767314
53	1714.540145021890	1877.708630544300	1927.896486886990	1929.446354911360	1803.427213467850	1650.882883813930	1531.680741987980	1472.335051650730	1408.147658127850	1266.029223641770	1250.447044746030	1177.411603205960	958.262967026275	929.875242393254	895.464974424453
54	1714.510243486860	1877.583982505600	1927.861901431920	1929.504492778910	1803.474093648580	1650.897429201670	1531.687149170320	1472.360090270430	1408.179149956570	1266.027315813720	1250.458786346390	1177.436633318350	958.243459699049	929.881163933218	895.466121447196
55	1714.480190074430	1877.459733064600	1927.827772928380	1929.562476473040	1803.520946915390	1650.911940839540	1531.693495191910	1472.385116887930	1408.210617047190	1266.025428591320	1250.470600048160	1177.461670516140	958.223807947532	929.887146055051	895.467230027091
56	1714.449983018880	1877.335903767890	1927.794109227910	1929.620286778430	1803.567780355290	1650.926421461300	1531.699784846970	1472.410135203910	1408.242065767840	1266.023559821200	1250.482488571300	1177.486716480620	958.204015523949	929.893181113326	895.468300730052
57	1714.419624228820	1877.212461994630	1927.760917167610	1929.677944994130	1803.614592475600	1650.940870770580	1531.706011478650	1472.435139433260	1408.273492149170	1266.021713358610	1250.494443003120	1177.511769318990	958.184082686780	929.899279834167	895.469334255421
58	1714.389107727180	1877.089453099770	1927.728186678290	1929.735432616530	1803.661382186860	1650.955288165000	1531.712182522290	1472.460135569390	1408.304897919020	1266.019885141250	1250.506472482780	1177.536830356110	958.164010818760	929.905427277877	895.470333052927
59	1714.358436008690	1876.966817417790	1927.695923748170	1929.792758702480	1803.708147341760	1650.969674191870	1531.718291039300	1472.485117971470	1408.336285385140	1266.018078941970	1250.518569442880	1177.561895874760	958.143803030571	929.911633826239	895.471294770522
60	1714.327608826130	1876.844617079470	1927.664120492260	1929.849930374710	1803.754889713220	1650.984026292790	1531.724341332520	1472.510090287400	1408.367649653860	1266.016293407850	1250.530748475100	1177.586972320450	958.123456726521	929.917891751796	895.472222624238
61	1714.296624805900	1876.722810475200	1927.632793733920	1929.906932829940	1803.801611516970	1650.998345652300	1531.730332457280	1472.535049688990	1408.398997297820	1266.014529634550	1250.542989200760	1177.612050463140	958.102970936161	929.924205040466	895.473115523877
62	1714.265480135060	1876.601415339700	1927.601914936460	1929.963792009570	1803.848306872650	1651.012630057080	1531.736265056220	1472.559996851980	1408.430321025630	1266.012789141700	1250.555307000280	1177.637139999380	958.082350025022	929.930573055307	895.473974387129
63	1714.234181971370	1876.480431485910	1927.571500551880	1930.020477310790	1803.894983584100	1651.026879888300	1531.742138580900	1472.584932526970	1408.461627600180	1266.011069819430	1250.567693220660	1177.662233317100	958.061596138643	929.936995851147	895.474802129205
64	1714.202727128130	1876.359856714100	1927.541547101340	1930.077014856860	1803.941632015980	1651.041096567370	1531.747952726230	1472.609853759330	1408.492910863070	1266.009374808860	1250.580150459230	1177.687336172590	958.040706205190	929.943476354755	895.475599775214
65	1714.171112220810	1876.239712028150	1927.512054534590	1930.133385493850	1803.988260063830	1651.055278533650	1531.753710728600	1472.634764516720	1408.524177207990	1266.007701806090	1250.592678430660	1177.712446393120	958.019684195816	929.950008810718	895.476367040476
66	1714.139336595160	1876.119958006460	1927.483010571040	1930.189609921430	1804.034861590150	1651.069427103390	1531.759404659940	1472.659658607440	1408.555420908450	1266.006054594650	1250.605277161250	1177.737563624420	957.998524604396	929.956598356069	895.477104605826
67	1714.107408426130	1876.000650084640	1927.454431619570	1930.245673054160	1804.081439047520	1651.083540265260	1531.765044974160	1472.684542388400	1408.586644509140	1266.004429411080	1250.617949143610	1177.762686737180	957.977232215443	929.963239400003	895.477811351703
68	1714.075321074220	1875.881730954290	1927.426318101950	1930.301581038900	1804.127994266040	1651.097616428530	1531.770623513490	1472.709409937850	1408.617847484830	1266.002829911670	1250.630686053180	1177.787814811430	957.955808005823	929.969938133644	895.478489983390
69	1714.043072047990	1875.763245764390	1927.398660472110	1930.357339941240	1804.174525058520	1651.111655929670	1531.776144135400	1472.734265015780	1408.649029263560	1266.001255204100	1250.643502738820	1177.812953093430	957.934252909937	929.976687414565	895.479142511681
70	1714.010662626780	1875.645160332240	1927.371465149520	1930.412935320560	1804.221030643050	1651.125660555510	1531.781606090540	1472.759105078840	1408.680195994920	1265.999705958730	1250.656380419790	1177.838094214780	957.912564930307	929.983489528231	895.479767933181
71	1713.978088134030	1875.527501906610	1927.344725286940	1930.468384900040	1804.267508757250	1651.139627012170	1531.787008831400	1472.783930581540	1408.711338584010	1265.998183498530	1250.669334083130	1177.863247622030	957.890749174820	929.990341761179	895.480366358637
72	1713.945357623130	1875.410261514810	1927.318450396000	1930.523675572170	1804.313967579360	1651.153557200910	1531.792353042510	1472.808742136800	1408.742463796200	1265.996685805190	1250.682354262610	1177.888404003520	957.868807732615	929.997246284103	895.480941398431
73	1713.912467581980	1875.293422560970	1927.292620985650	1930.578825177860	1804.360395906790	1651.167449530580	1531.797637418700	1472.833536940760	1408.773566995390	1265.995216253150	1250.695444248470	1177.913569737150	957.846736807933	930.004200775111	895.481492977425
74	1713.879413680300	1875.177024872730	1927.267246681100	1930.633812888910	1804.406802368210	1651.181304373960	1531.802867566220	1472.858318212190	1408.804653436040	1265.993772358420	1250.708604055900	1177.938741726680	957.824539898166	930.011207360885	895.482021635469
75	1713.846195705010	1875.061026454660	1927.242330484710	1930.688659737970	1804.453181691930	1651.195120962740	1531.808033789410	1472.883082158500	1408.835718919500	1265.992358140790	1250.721833385150	1177.963920832310	957.802217628627	930.018268631673	895.482528130616
76	1713.812819591170	1874.945480152680	1927.217863455480	1930.743353755110	1804.499535374180	1651.208899575420	1531.813148022430	1472.907832850350	1408.866764687410	1265.990969720820	1250.735134600520	1177.989104846820	957.779770266842	930.025378545651	895.483013431740
77	1713.779281524560	1874.830325492160	1927.193851784030	1930.797898672880	1804.545862271870	1651.222643860350	1531.818200871700	1472.932564890680	1408.897791795370	1265.989611105640	1250.748499704830	1178.014295749270	957.757197309038	930.032540317864	895.483477722438
78	1713.745582861100	1874.715613292330	1927.170288670030	1930.852300165500	1804.592163191580	1651.236347102170	1531.823196810520	1472.957282339870	1408.928796397150	1265.988280451140	1250.761941566020	1178.039497850550	957.734500725648	930.039755753510	895.483922719685
79	1713.711720944400	1874.601306131610	1927.147166393270	1930.906543475440	1804.638442376720	1651.250011771660	1531.828134773470	1472.981982329530	1408.959782296220	1265.986979061840	1250.775444851520	1178.064702904870	957.711681084824	930.047021683161	895.484348485117
80	1713.677702031510	1874.487433923440	1927.124504333820	1930.960653163050	1804.684690459430	1651.263636754000	1531.833015272900	1473.006665506680	1408.990747373330	1265.985706822980	1250.789022549870	1178.089919376970	957.688740642512	930.054336361138	895.484757120573
81	1713.643514276820	1874.373984795850	1927.102294879940	1931.014601299260	1804.730915461870	1651.277223833650	1531.837837972230	1473.031332493490	1409.021695040340	1265.984464704090	1250.802665962600	1178.115139935780	957.665678194799	930.061701052054	895.485147086989
82	1713.609162919590	1874.260949655040	1927.080532174780	1931.068410317720	1804.777109844600	1651.290770433480	1531.842599912410	1473.055980464340	1409.052621574620	1265.983254289210	1250.816377872520	1178.140370063070	957.642498186101	930.069114331543	895.485519824030
83	1713.574649497770	1874.148353641310	1927.059217053190	1931.122069367560	1804.823281186330	1651.304278507240	1531.847308868510	1473.080612635180	1409.083531750530	1265.982073554490	1250.830157965550	1178.165605996000	957.619199293727	930.076576070319	895.485878950347
84	1713.539973701120	1874.036155411030	1927.038356564360	1931.175593760810	1804.869423558050	1651.317746382130	1531.851953183400	1473.105225280630	1409.114420890330	1265.980926314650	1250.844006256780	1178.190849123810	957.595785167728	930.084086552688	895.486223405498
85	1713.505131527500	1873.924416046440	1927.017934012900	1931.228968545620	1804.915538821310	1651.331174641730	1531.856547486730	1473.129822223110	1409.145290573970	1265.979808896880	1250.857924526900	1178.216101089690	957.572255022569	930.091645716925	895.486553850700
86	1713.470125876210	1873.813057340400	1926.997960929770	1931.282199956990	1804.961626848630	1651.344562729300	1531.861080068420	1473.154398581130	1409.176142805810	1265.978725250750	1250.871905880150	1178.241357673340	957.548610913349	930.099252930986	895.486871023355
87	1713.434958740890	1873.702160180900	1926.978425584560	1931.335293374740	1805.007687454550	1651.357910849950	1531.865558551230	1473.178958193640	1409.206972242700	1265.977673478290	1250.885962462630	1178.266625372030	957.524852968177	930.106912108731	895.487175101151
88	1713.399627650820	1873.591672266280	1926.959336984460	1931.388235790100	1805.053720976100	1651.371224393610	1531.869979918560	1473.203498159710	1409.237786455100	1265.976654837280	1250.900079136130	1178.291895071950	957.500982683634	930.114619711907	895.487468297290
89	1713.364134511130	1873.481619709710	1926.940680742200	1931.441051859490	1805.099723837050	1651.384492802090	1531.874344258440	1473.228019136980	1409.268576057450	1265.975669689740	1250.914268016960	1178.317180991010	957.476999358830	930.122376217405	895.487751379181
90	1713.328475760750	1873.371993336910	1926.922461082160	1931.493712179000	1805.145707338880	1651.397721887150	1531.878651695630	1473.252521722410	1409.299347498920	1265.974718537560	1250.928521628230	1178.342466279670	957.452903151300	930.130180729331	895.488024645599
91	1713.292658234640	1873.262790391950	1926.904688844920	1931.546241033980	1805.191654327610	1651.410910121390	1531.882901441640	1473.277003124070	1409.330098804520	1265.973802620160	1250.942842376200	1178.367761107560	957.428698669827	930.138033704470	895.488289264768
92	1713.256672040580	1873.154026184460	1926.887355074110	1931.598619919050	1805.237576280240	1651.424059361850	1531.887097858620	1473.301466494300	1409.360832731240	1265.972920052790	1250.957230537870	1178.393062205010	957.404384714476	930.145931922353	895.488545154531
93	1713.220522411280	1873.045661898430	1926.870462135170	1931.650864672560	1805.283469171720	1651.437167304910	1531.891229416550	1473.325908255370	1409.391547252450	1265.972075114220	1250.971685528450	1178.418370550960	957.379965920309	930.153879085446	895.488793698748
94	1713.184209369370	1872.937757412780	1926.854001500070	1931.702973409100	1805.329333605110	1651.450234904460	1531.895311848980	1473.350332474950	1409.422242453110	1265.971263658060	1250.986209517460	1178.443687680500	957.355441420494	930.161871147305	895.489037144048
95	1713.147732584510	1872.830249482910	1926.837984992340	1931.754944314690	1805.375169472600	1651.463262111650	1531.899332321480	1473.374733662900	1409.452919365220	1265.970490111670	1251.000795138520	1178.469009363730	957.330810880331	930.169911095664	895.489273948419
96	1713.111088683970	1872.723187031800	1926.822394884090	1931.806781560790	1805.420976602070	1651.476248257160	1531.903302737850	1473.399115863380	1409.483574424980	1265.969752092640	1251.015453522970	1178.494340931340	957.306077088790	930.177995396474	895.489506329071
97	1713.074282773590	1872.616527574870	1926.807238229810	1931.858473810060	1805.466755648750	1651.489194090860	1531.907212067580	1473.423476560750	1409.514215753140	1265.969051104200	1251.030171555370	1178.519677096990	957.281242224853	930.186126354609	895.489733873012
98	1713.037316105500	1872.510313545240	1926.792509554820	1931.910048741080	1805.512502322940	1651.502100484270	1531.911068917900	1473.447816182090	1409.544830975590	1265.968387498180	1251.044960191630	1178.545024461440	957.256306986119	930.194307162045	895.489960474987
99	1713.000183945150	1872.404526645580	1926.778213457980	1931.961469857700	1805.558226331110	1651.514969342920	1531.914869893680	1473.472135325500	1409.575434040240	1265.967761788140	1251.059812291160	1178.570373819670	957.231274858609	930.202534282175	895.490182344259
100	1712.962890195850	1872.299161579690	1926.764339041500	1932.012764419700	1805.603914454560	1651.527794000810	1531.918612527610	1473.496431200630	1409.606011967950	1265.967175071520	1251.074730153040	1178.595730462880	957.206141599898	930.210810918876	895.490403715926
101	1712.925432394930	1872.194239031440	1926.750892557340	1932.063917253460	1805.649576413850	1651.540579300440	1531.922304171220	1473.520707097200	1409.636573122780	1265.966625624190	1251.089713442170	1178.621096750690	957.180910424789	930.219129791334	895.490623703803
102	1712.887813482530	1872.089731236340	1926.737878813980	1932.114945322040	1805.695209228920	1651.553324084840	1531.925934139420	1473.544959263100	1409.667113208850	1265.966117939100	1251.104762191810	1178.646470321020	957.155583760288	930.227501631078	895.490843384346
103	1712.850029668290	1871.985663575530	1926.725290495150	1932.165833957240	1805.740812383430	1651.566028656430	1531.929514917450	1473.569191787960	1409.697633988950	1265.965647161860	1251.119875427740	1178.671852541820	957.130162828851	930.235911691450	895.491064399141
104	1712.812083107460	1871.881993319190	1926.713128986330	1932.216590185020	1805.786383825260	1651.578694457060	1531.933035478920	1473.593399365530	1409.728137798300	1265.965217685820	1251.135051569650	1178.697239520730	957.104650140369	930.244370445842	895.491286621638
105	1712.773974251810	1871.778777302400	1926.701386675330	1932.267219362210	1805.831925361850	1651.591318406930	1531.936505668990	1473.617586101650	1409.758619434480	1265.964827981060	1251.150300567250	1178.722636605420	957.079045838287	930.252869984899	895.491511262885
106	1712.735702145540	1871.675971204780	1926.690079904690	1932.317710090930	1805.877439865630	1651.603903849390	1531.939915010710	1473.641748988380	1409.789085778630	1265.964479192630	1251.165607459360	1178.748038245370	957.053349170655	930.261415154722	895.491736565762
107	1712.697266336670	1871.573592210250	1926.679178571810	1932.368083071460	1805.922919848640	1651.616446969700	1531.943273016330	1473.665888811130	1409.819527364570	1265.964172198940	1251.180983093850	1178.773450491110	957.027565112606	930.270004708445	895.491965678912
108	1712.658669319740	1871.471638929040	1926.668698695360	1932.418309904370	1805.968375945780	1651.628950254240	1531.946576264520	1473.690006396060	1409.849956193000	1265.963906980660	1251.196421382310	1178.798866659920	957.001695864647	930.278639214697	895.492198684103
109	1712.619912484190	1871.370107800660	1926.658635943250	1932.468423273580	1806.013795206850	1651.641414357010	1531.949823766510	1473.714098674330	1409.880360828960	1265.963684684520	1251.211924094180	1178.824292778090	956.975739802451	930.287321881261	895.492438814079
110	1712.580991680130	1871.269019554790	1926.648989401160	1932.518396091830	1806.059188308090	1651.653839846560	1531.953021284500	1473.738169090760	1409.910749525080	1265.963503404300	1251.227490895510	1178.849726866070	956.949700831024	930.296047064099	895.492684370365
111	1712.541907681690	1871.168340519780	1926.639748532630	1932.568248451000	1806.104545944160	1651.666227178830	1531.956156724670	1473.762213760760	1409.941116292110	1265.963367454430	1251.243121832850	1178.875168260090	956.923574584614	930.304819749695	895.492936269292
112	1712.502668232550	1871.068102058840	1926.630921126200	1932.617969414950	1806.149876283980	1651.678575246710	1531.959245743100	1473.786236983030	1409.971463656890	1265.963272533970	1251.258818470780	1178.900615531720	956.897366406461	930.313634982712	895.493193235664
113	1712.463268288650	1870.968268637990	1926.622514870580	1932.667563299750	1806.195176111720	1651.690883316990	1531.962275969890	1473.810233159190	1410.001791088150	1265.963222834360	1251.274575165230	1178.926067937230	956.871078683436	930.322498808065	895.493457961642
114	1712.423706959100	1870.868876904150	1926.614516459260	1932.717035009680	1806.240445030830	1651.703151197410	1531.965256715230	1473.834206545730	1410.032097737310	1265.963217002630	1251.290402365810	1178.951529866400	956.844711904385	930.331402472513	895.493732719590
115	1712.383985038050	1870.769890678570	1926.606932169650	1932.766373149080	1806.285682793290	1651.715382852570	1531.968178062130	1473.858154390120	1410.062390114430	1265.963255914990	1251.306286466390	1178.976996889020	956.818264983910	930.340354244434	895.494014808387
116	1712.344100101820	1870.671336719150	1926.599753578440	1932.815591830890	1806.330885847780	1651.727573400080	1531.971047853260	1473.882077287450	1410.092657192910	1265.963340204870	1251.322238070980	1179.002475550820	956.791743672935	930.349345516112	895.494306700750
117	1712.304058120600	1870.573204494610	1926.592990168970	1932.864676506210	1806.376064756290	1651.739726952300	1531.973864042060	1473.905976000870	1410.122910129570	1265.963470079790	1251.338248664080	1179.027957261080	956.765150899757	930.358380729131	895.494608872387
118	1712.263860133380	1870.475475512000	1926.586621119230	1932.913654450360	1806.421205638070	1651.751840644060	1531.976624505570	1473.929847509190	1410.153139829070	1265.963646788240	1251.354326052540	1179.053448664750	956.738482837110	930.367457627250	895.494923519157
119	1712.223501325940	1870.378189709910	1926.580655586970	1932.962495648560	1806.466319508650	1651.763917378790	1531.979337521470	1473.953695364080	1410.183353198270	1265.963868148590	1251.370464745440	1179.078946480860	956.711743723912	930.376578753798	895.495249602089
120	1712.182983087970	1870.281310730040	1926.575093762400	1933.011221497440	1806.511397474220	1651.775955277180	1531.981989019400	1473.977515590500	1410.213545689590	1265.964138793750	1251.386666345340	1179.104451620160	956.684934920351	930.385746644516	895.495588190835
121	1712.142309447650	1870.184867111280	1926.569932532230	1933.059822877500	1806.556448296690	1651.787955603530	1531.984596405570	1474.001312642410	1410.243718576120	1265.964454122980	1251.402932307660	1179.129961395300	956.658057285462	930.394955597910	895.495939805596
122	1712.101478793860	1870.088819195900	1926.565170789810	1933.108302506810	1806.601464263120	1651.799922774030	1531.987145898000	1474.025080787290	1410.273872979380	1265.964818707040	1251.419257359130	1179.155478486290	956.631110539589	930.404208748997	895.496305221935
123	1712.060493173670	1869.993210937470	1926.560802998480	1933.156665239550	1806.646448504970	1651.811849630750	1531.989647374520	1474.048824478290	1410.304004651040	1265.965230407610	1251.435649914380	1179.181006179390	956.604097948325	930.413506375286	895.496685801936
124	1712.019350489170	1869.898001972660	1926.556821894770	1933.204898851690	1806.691405724510	1651.823740569950	1531.992090475910	1474.072540715930	1410.334117889480	1265.965690576110	1251.452100006340	1179.206539001630	956.577020730268	930.422851532283	895.497080045104
125	1711.978055457310	1869.803221807310	1926.553244648930	1933.253023168100	1806.736325513220	1651.835593226870	1531.994484271250	1474.096230239420	1410.364208645710	1265.966199079790	1251.468616214710	1179.232082525860	956.549880883001	930.432236527125	895.497492470825
126	1711.936602817420	1869.708856654480	1926.550064247910	1933.301013479620	1806.781217863790	1651.847411358460	1531.996825584670	1474.119892858470	1410.394284376320	1265.966756858740	1251.485190629330	1179.257630147930	956.522677989717	930.441664780190	895.497918065212
127	1711.894994006240	1869.614895134260	1926.547273338530	1933.348896607630	1806.826073102530	1651.859191427360	1531.999110642410	1474.143528386570	1410.424337303710	1265.967365477470	1251.501830745480	1179.283187609120	956.495416310681	930.451134917957	895.498360670316
128	1711.853231952640	1869.521362626720	1926.544872531690	1933.396654310100	1806.870900762620	1651.870937265790	1532.001349828290	1474.167137624930	1410.454373773680	1265.968022724610	1251.518530772230	1179.308750988130	956.468094721329	930.460647212585	895.498822093079
129	1711.811317408810	1869.428224032920	1926.542864679190	1933.444302475770	1806.915691668400	1651.882646378870	1532.003527178370	1474.190717493050	1410.484388717490	1265.968732854710	1251.535292621970	1179.334321716480	956.440719174852	930.470201833560	895.499301626348
130	1711.769247789220	1869.335514028810	1926.541243881940	1933.491828968480	1806.960454837740	1651.894320274840	1532.005662550140	1474.214272325060	1410.514383758150	1265.969491569720	1251.552117248910	1179.359901492210	956.413289123898	930.479799249984	895.499799467164
131	1711.727025851190	1869.243176591550	1926.540009688860	1933.539238987140	1807.005183447780	1651.905959103010	1532.007739884340	1474.237796726540	1410.544360951550	1265.970303295060	1251.569000421560	1179.385485917380	956.385805871014	930.489438660289	895.500316575742
132	1711.684653626400	1869.151285798360	1926.539152928650	1933.586536268920	1807.049879723980	1651.917562607220	1532.009772215540	1474.261295029030	1410.574314552750	1265.971164849770	1251.585949846540	1179.411080389550	956.358270491704	930.499123559491	895.500852887298
133	1711.642129710090	1869.059785707620	1926.538683139400	1933.633711619220	1807.094544390540	1651.929138085340	1532.011747468100	1474.284764192020	1410.604252655020	1265.972080120830	1251.602955842630	1179.436679516070	956.330684648429	930.508853464486	895.501409315846
134	1711.599456499250	1868.968702243480	1926.538584472160	1933.680785034980	1807.139173059400	1651.940672902690	1532.013673839730	1474.308204993960	1410.634164400900	1265.973046869450	1251.620026111240	1179.462294525900	956.303048658440	930.518625952448	895.501988610067
135	1711.556632386750	1868.878024166490	1926.538861761380	1933.727728602460	1807.183778660360	1651.952176853530	1532.015548743840	1474.331617276590	1410.664058968510	1265.974066412220	1251.637154485430	1179.487908224980	956.275362076655	930.528441314076	895.502587985463
136	1711.513662106410	1868.787747386600	1926.539524302030	1933.774572778220	1807.228342336480	1651.963645624070	1532.017370571430	1474.355000851370	1410.693931594940	1265.975140096480	1251.654346781820	1179.513531706160	956.247631536599	930.538300345179	895.503210676603
137	1711.470539970700	1868.697885855610	1926.540563063390	1933.821292203690	1807.272877154010	1651.975083378770	1532.019146209090	1474.378356428660	1410.723786227640	1265.976265591700	1251.671599037810	1179.539161559180	956.219855524748	930.548199760728	895.503854762108
138	1711.427270582100	1868.608406219130	1926.541977552090	1933.867903219270	1807.317376018070	1651.986487215400	1532.020859805210	1474.401681096310	1410.753620449500	1265.977447576750	1251.688912225650	1179.564798807720	956.192038501482	930.558143330182	895.504521925974
139	1711.383854101510	1868.519344024620	1926.543765120260	1933.914404636820	1807.361846845820	1651.997858760670	1532.022535986760	1474.424979418670	1410.783434382770	1265.978681378820	1251.706287636830	1179.590445056210	956.164180535240	930.568127511257	895.505213596804
140	1711.340291178160	1868.430657639140	1926.545932334120	1933.960794851480	1807.406282688040	1652.009198559410	1532.024146425410	1474.448245461730	1410.813229149310	1265.979971808090	1251.723720729120	1179.616095895090	956.136280861052	930.578155300744	895.505929356444
