detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
491	412.7668339	442.6361647	489.9616814	509.9000771	559.7767613	619.6865544	664.6601688	680.9094720	708.4183600	753.4615952	761.5982586	778.5007362	864.9694957	885.0380582	900.09
492	412.7620843	442.6314152	489.9569319	509.8953276	559.7720118	619.6818049	664.6554193	680.9047225	708.4136104	753.4568456	761.5935090	778.4959867	864.9647462	885.0333086	900.09
493	412.7573348	442.6266656	489.9521823	509.8905780	559.7672623	619.6770553	664.6506698	680.8999730	708.4088609	753.4520961	761.5887595	778.4912371	864.9599966	885.0285591	900.08
494	412.7525853	442.6219161	489.9474328	509.8858285	559.7625127	619.6723058	664.6459202	680.8952234	708.4041114	753.4473466	761.5840100	778.4864876	864.9552471	885.0238096	900.08
495	412.7478357	442.6171666	489.9426833	509.8810790	559.7577632	619.6675563	664.6411707	680.8904739	708.3993618	753.4425970	761.5792604	778.4817381	864.9504976	885.0190600	900.08
496	412.7430862	442.6124170	489.9379337	509.8763294	559.7530137	619.6628067	664.6364212	680.8857244	708.3946123	753.4378475	761.5745109	778.4769885	864.9457480	885.0143105	900.07
497	412.7383367	442.6076675	489.9331842	509.8715799	559.7482641	619.6580572	664.6316716	680.8809748	708.3898628	753.4330980	761.5697614	778.4722390	864.9409985	885.0095610	900.07
498	412.7335871	442.6029180	489.9284347	509.8668304	559.7435146	619.6533077	664.6269221	680.8762253	708.3851132	753.4283484	761.5650118	778.4674895	864.9362490	885.0048114	900.06
499	412.7288376	442.5981684	489.9236851	509.8620808	559.7387651	619.6485581	664.6221726	680.8714758	708.3803637	753.4235989	761.5602623	778.4627399	864.9314994	885.0000619	900.06
500	412.7240881	442.5934189	489.9189356	509.8573313	559.7340155	619.6438086	664.6174230	680.8667262	708.3756142	753.4188494	761.5555128	778.4579904	864.9267499	884.9953124	900.05
501	412.7193385	442.5886694	489.9141861	509.8525818	559.7292660	619.6390591	664.6126735	680.8619767	708.3708646	753.4140998	761.5507632	778.4532409	864.9220004	884.9905628	900.05
502	412.7145890	442.5839198	489.9094365	509.8478322	559.7245165	619.6343095	664.6079240	680.8572272	708.3661151	753.4093503	761.5460137	778.4484913	864.9172508	884.9858133	900.04
503	412.7098395	442.5791703	489.9046870	509.8430827	559.7197669	619.6295600	664.6031744	680.8524776	708.3613656	753.4046008	761.5412642	778.4437418	864.9125013	884.9810638	900.04
504	412.7050899	442.5744208	489.8999375	509.8383332	559.7150174	619.6248105	664.5984249	680.8477281	708.3566160	753.3998512	761.5365146	778.4389923	864.9077518	884.9763142	900.03
505	412.7003404	442.5696712	489.8951879	509.8335836	559.7102679	619.6200609	664.5936754	680.8429786	708.3518665	753.3951017	761.5317651	778.4342427	864.9030022	884.9715647	900.03
506	412.6955909	442.5649217	489.8904384	509.8288341	559.7055183	619.6153114	664.5889258	680.8382290	708.3471170	753.3903522	761.5270156	778.4294932	864.8982527	884.9668152	900.02
507	412.6908413	442.5601722	489.8856889	509.8240846	559.7007688	619.6105619	664.5841763	680.8334795	708.3423674	753.3856026	761.5222660	778.4247437	864.8935032	884.9620656	900.02
508	412.6860918	442.5554226	489.8809393	509.8193350	559.6960193	619.6058123	664.5794268	680.8287300	708.3376179	753.3808531	761.5175165	778.4199941	864.8887536	884.9573161	900.01
509	412.6813423	442.5506731	489.8761898	509.8145855	559.6912697	619.6010628	664.5746772	680.8239804	708.3328684	753.3761036	761.5127670	778.4152446	864.8840041	884.9525666	900.01
510	412.6765927	442.5459236	489.8714403	509.8098360	559.6865202	619.5963133	664.5699277	680.8192309	708.3281188	753.3713540	761.5080174	778.4104951	864.8792546	884.9478170	900.00
511	412.6718432	442.5411740	489.8666907	509.8050864	559.6817707	619.5915637	664.5651782	680.8144814	708.3233693	753.3666045	761.5032679	778.4057455	864.8745050	884.9430675	900.00
512	412.6670937	442.5364245	489.8619412	509.8003369	559.6770211	619.5868142	664.5604286	680.8097318	708.3186198	753.3618550	761.4985184	778.4009960	864.8697555	884.9383180	899.99
513	412.6623441	442.5316750	489.8571917	509.7955874	559.6722716	619.5820647	664.5556791	680.8049823	708.3138702	753.3571054	761.4937688	778.3962465	864.8650060	884.9335684	899.99
514	412.6575946	442.5269254	489.8524421	509.7908378	559.6675221	619.5773151	664.5509296	680.8002328	708.3091207	753.3523559	761.4890193	778.3914969	864.8602564	884.9288189	899.99
515	412.6528451	442.5221759	489.8476926	509.7860883	559.6627725	619.5725656	664.5461800	680.7954832	708.3043712	753.3476064	761.4842698	778.3867474	864.8555069	884.9240694	899.98
516	412.6480955	442.5174264	489.8429431	509.7813388	559.6580230	619.5678161	664.5414305	680.7907337	708.2996216	753.3428568	761.4795202	778.3819979	864.8507574	884.9193198	899.98
517	412.6433460	442.5126768	489.8381935	509.7765892	559.6532735	619.5630665	664.5366810	680.7859842	708.2948721	753.3381073	761.4747707	778.3772483	864.8460078	884.9145703	899.97
518	412.6385965	442.5079273	489.8334440	509.7718397	559.6485239	619.5583170	664.5319314	680.7812346	708.2901226	753.3333578	761.4700212	778.3724988	864.8412583	884.9098208	899.97
519	412.6338469	442.5031778	489.8286945	509.7670902	559.6437744	619.5535675	664.5271819	680.7764851	708.2853730	753.3286082	761.4652716	778.3677493	864.8365088	884.9050712	899.96
520	412.6290974	442.4984282	489.8239449	509.7623406	559.6390249	619.5488179	664.5224324	680.7717356	708.2806235	753.3238587	761.4605221	778.3629997	864.8317592	884.9003217	899.96
521	412.6243479	442.4936787	489.8191954	509.7575911	559.6342753	619.5440684	664.5176828	680.7669860	708.2758740	753.3191092	761.4557726	778.3582502	864.8270097	884.8955722	899.95
522	412.6195983	442.4889292	489.8144459	509.7528416	559.6295258	619.5393189	664.5129333	680.7622365	708.2711244	753.3143596	761.4510230	778.3535007	864.8222602	884.8908226	899.95
523	412.6148488	442.4841796	489.8096963	509.7480920	559.6247763	619.5345693	664.5081838	680.7574870	708.2663749	753.3096101	761.4462735	778.3487511	864.8175106	884.8860731	899.94
524	412.6100993	442.4794301	489.8049468	509.7433425	559.6200267	619.5298198	664.5034342	680.7527374	708.2616254	753.3048606	761.4415240	778.3440016	864.8127611	884.8813236	899.94
525	412.6053497	442.4746806	489.8001973	509.7385930	559.6152772	619.5250703	664.4986847	680.7479879	708.2568758	753.3001110	761.4367744	778.3392521	864.8080116	884.8765740	899.93
526	412.6006002	442.4699310	489.7954477	509.7338434	559.6105277	619.5203207	664.4939352	680.7432384	708.2521263	753.2953615	761.4320249	778.3345025	864.8032620	884.8718245	899.93
527	412.5958507	442.4651815	489.7906982	509.7290939	559.6057781	619.5155712	664.4891856	680.7384888	708.2473768	753.2906120	761.4272754	778.3297530	864.7985125	884.8670750	899.92
528	412.5911011	442.4604320	489.7859487	509.7243444	559.6010286	619.5108217	664.4844361	680.7337393	708.2426272	753.2858624	761.4225258	778.3250035	864.7937630	884.8623254	899.92
529	412.5863516	442.4556824	489.7811991	509.7195948	559.5962791	619.5060721	664.4796866	680.7289898	708.2378777	753.2811129	761.4177763	778.3202539	864.7890134	884.8575759	899.91
530	412.5816021	442.4509329	489.7764496	509.7148453	559.5915295	619.5013226	664.4749370	680.7242402	708.2331282	753.2763634	761.4130268	778.3155044	864.7842639	884.8528264	899.91
531	412.5768525	442.4461834	489.7717001	509.7100958	559.5867800	619.4965731	664.4701875	680.7194907	708.2283786	753.2716138	761.4082772	778.3107549	864.7795144	884.8480768	899.90
532	412.5721030	442.4414338	489.7669505	509.7053462	559.5820305	619.4918235	664.4654380	680.7147412	708.2236291	753.2668643	761.4035277	778.3060053	864.7747648	884.8433273	899.90
533	412.5673535	442.4366843	489.7622010	509.7005967	559.5772809	619.4870740	664.4606884	680.7099916	708.2188796	753.2621148	761.3987782	778.3012558	864.7700153	884.8385778	899.89
534	412.5626039	442.4319348	489.7574515	509.6958472	559.5725314	619.4823245	664.4559389	680.7052421	708.2141300	753.2573652	761.3940286	778.2965063	864.7652658	884.8338282	899.89
535	412.5578544	442.4271852	489.7527019	509.6910976	559.5677819	619.4775749	664.4511894	680.7004926	708.2093805	753.2526157	761.3892791	778.2917567	864.7605162	884.8290787	899.89
536	412.5531049	442.4224357	489.7479524	509.6863481	559.5630323	619.4728254	664.4464398	680.6957430	708.2046310	753.2478662	761.3845296	778.2870072	864.7557667	884.8243292	899.88
537	412.5483553	442.4176862	489.7432029	509.6815986	559.5582828	619.4680759	664.4416903	680.6909935	708.1998814	753.2431166	761.3797800	778.2822577	864.7510172	884.8195796	899.88
538	412.5436058	442.4129366	489.7384533	509.6768490	559.5535333	619.4633263	664.4369408	680.6862440	708.1951319	753.2383671	761.3750305	778.2775081	864.7462676	884.8148301	899.87
539	412.5388563	442.4081871	489.7337038	509.6720995	559.5487837	619.4585768	664.4321912	680.6814944	708.1903824	753.2336176	761.3702810	778.2727586	864.7415181	884.8100806	899.87
540	412.5341067	442.4034376	489.7289543	509.6673500	559.5440342	619.4538273	664.4274417	680.6767449	708.1856328	753.2288680	761.3655314	778.2680091	864.7367686	884.8053310	899.86
541	412.5293572	442.3986880	489.7242047	509.6626004	559.5392847	619.4490777	664.4226922	680.6719954	708.1808833	753.2241185	761.3607819	778.2632595	864.7320190	884.8005815	899.86
542	412.5246077	442.3939385	489.7194552	509.6578509	559.5345351	619.4443282	664.4179426	680.6672458	708.1761338	753.2193690	761.3560324	778.2585100	864.7272695	884.7958320	899.85
543	412.5198581	442.3891890	489.7147057	509.6531014	559.5297856	619.4395787	664.4131931	680.6624963	708.1713842	753.2146194	761.3512828	778.2537605	864.7225200	884.7910824	899.85
544	412.5151086	442.3844394	489.7099561	509.6483518	559.5250361	619.4348291	664.4084436	680.6577468	708.1666347	753.2098699	761.3465333	778.2490109	864.7177704	884.7863329	899.84
545	412.5103591	442.3796899	489.7052066	509.6436023	559.5202865	619.4300796	664.4036940	680.6529972	708.1618852	753.2051204	761.3417838	778.2442614	864.7130209	884.7815834	899.84
546	412.5056095	442.3749404	489.7004571	509.6388528	559.5155370	619.4253301	664.3989445	680.6482477	708.1571356	753.2003708	761.3370342	778.2395119	864.7082714	884.7768338	899.83
547	412.5008600	442.3701908	489.6957075	509.6341032	559.5107875	619.4205805	664.3941950	680.6434982	708.1523861	753.1956213	761.3322847	778.2347623	864.7035218	884.7720843	899.83
548	412.4961105	442.3654413	489.6909580	509.6293537	559.5060379	619.4158310	664.3894454	680.6387486	708.1476366	753.1908718	761.3275352	778.2300128	864.6987723	884.7673348	899.82
549	412.4913609	442.3606918	489.6862085	509.6246042	559.5012884	619.4110815	664.3846959	680.6339991	708.1428870	753.1861222	761.3227856	778.2252633	864.6940228	884.7625852	899.82
550	412.4866114	442.3559422	489.6814589	509.6198546	559.4965389	619.4063319	664.3799464	680.6292496	708.1381375	753.1813727	761.3180361	778.2205137	864.6892732	884.7578357	899.81
551	412.4818619	442.3511927	489.6767094	509.6151051	559.4917893	619.4015824	664.3751968	680.6245000	708.1333880	753.1766232	761.3132866	778.2157642	864.6845237	884.7530862	899.81
552	412.4771123	442.3464432	489.6719599	509.6103556	559.4870398	619.3968329	664.3704473	680.6197505	708.1286384	753.1718736	761.3085370	778.2110147	864.6797742	884.7483366	899.80
553	412.4723628	442.3416936	489.6672103	509.6056060	559.4822903	619.3920833	664.3656978	680.6150010	708.1238889	753.1671241	761.3037875	778.2062651	864.6750246	884.7435871	899.80
554	412.5399048	442.3922019	489.6908893	509.6180471	559.4668073	619.3434472	664.2924800	680.5329621	708.0270275	753.0462410	761.1786224	778.0721129	864.4961024	884.5544346	899.60
555	412.5635751	442.4101943	489.6999385	509.6233504	559.4628026	619.3283915	664.2692304	680.5067722	707.9958967	753.0071029	761.1380570	778.0285517	864.4376180	884.4925401	899.54
556	412.5637657	442.4103849	489.7001291	509.6235410	559.4629932	619.3285821	664.2694210	680.5069628	707.9960873	753.0072936	761.1382476	778.0287424	864.4378086	884.4927307	899.54
557	412.5639563	442.4105755	489.7003197	509.6237317	559.4631838	619.3287727	664.2696116	680.5071534	707.9962779	753.0074842	761.1384382	778.0289330	864.4379992	884.4929213	899.54
558	412.5641469	442.4107661	489.7005104	509.6239223	559.4633744	619.3289633	664.2698022	680.5073440	707.9964686	753.0076748	761.1386288	778.0291236	864.4381898	884.4931119	899.54
559	412.5643375	442.4109568	489.7007010	509.6241129	559.4635650	619.3291540	664.2699929	680.5075346	707.9966592	753.0078654	761.1388194	778.0293142	864.4383804	884.4933026	899.54
560	412.5645282	442.4111474	489.7008916	509.6243035	559.4637557	619.3293446	664.2701835	680.5077252	707.9968498	753.0080560	761.1390101	778.0295048	864.4385710	884.4934932	899.54
561	412.5647188	442.4113380	489.7010822	509.6244941	559.4639463	619.3295352	664.2703741	680.5079159	707.9970404	753.0082467	761.1392007	778.0296955	864.4387617	884.4936838	899.54
562	412.5649094	442.4115286	489.7012728	509.6246848	559.4641369	619.3297258	664.2705647	680.5081065	707.9972310	753.0084373	761.1393913	778.0298861	864.4389523	884.4938744	899.54
563	412.5651000	442.4117192	489.7014635	509.6248754	559.4643275	619.3299164	664.2707553	680.5082971	707.9974217	753.0086279	761.1395819	778.0300767	864.4391429	884.4940650	899.54
564	412.5652906	442.4119099	489.7016541	509.6250660	559.4645181	619.3301071	664.2709459	680.5084877	707.9976123	753.0088185	761.1397725	778.0302673	864.4393335	884.4942557	899.54
565	412.5654813	442.4121005	489.7018447	509.6252566	559.4647088	619.3302977	664.2711366	680.5086783	707.9978029	753.0090091	761.1399632	778.0304579	864.4395241	884.4944463	899.54
566	412.5656719	442.4122911	489.7020353	509.6254472	559.4648994	619.3304883	664.2713272	680.5088690	707.9979935	753.0091998	761.1401538	778.0306485	864.4397148	884.4946369	899.54
567	412.5658625	442.4124817	489.7022259	509.6256379	559.4650900	619.3306789	664.2715178	680.5090596	707.9981841	753.0093904	761.1403444	778.0308392	864.4399054	884.4948275	899.54
568	412.5660531	442.4126723	489.7024166	509.6258285	559.4652806	619.3308695	664.2717084	680.5092502	707.9983748	753.0095810	761.1405350	778.0310298	864.4400960	884.4950181	899.54
569	412.5662437	442.4128629	489.7026072	509.6260191	559.4654712	619.3310602	664.2718990	680.5094408	707.9985654	753.0097716	761.1407256	778.0312204	864.4402866	884.4952088	899.54
570	412.5664344	442.4130536	489.7027978	509.6262097	559.4656619	619.3312508	664.2720897	680.5096314	707.9987560	753.0099622	761.1409162	778.0314110	864.4404772	884.4953994	899.54
571	412.5666250	442.4132442	489.7029884	509.6264003	559.4658525	619.3314414	664.2722803	680.5098221	707.9989466	753.0101529	761.1411069	778.0316016	864.4406679	884.4955900	899.54
572	412.5668156	442.4134348	489.7031790	509.6265910	559.4660431	619.3316320	664.2724709	680.5100127	707.9991372	753.0103435	761.1412975	778.0317923	864.4408585	884.4957806	899.54
573	412.5670062	442.4136254	489.7033697	509.6267816	559.4662337	619.3318226	664.2726615	680.5102033	707.9993278	753.0105341	761.1414881	778.0319829	864.4410491	884.4959712	899.54
574	412.5671968	442.4138160	489.7035603	509.6269722	559.4664243	619.3320133	664.2728521	680.5103939	707.9995185	753.0107247	761.1416787	778.0321735	864.4412397	884.4961619	899.54
575	412.5673874	442.4140067	489.7037509	509.6271628	559.4666150	619.3322039	664.2730428	680.5105845	707.9997091	753.0109153	761.1418693	778.0323641	864.4414303	884.4963525	899.54
576	412.5675781	442.4141973	489.7039415	509.6273534	559.4668056	619.3323945	664.2732334	680.5107752	707.9998997	753.0111059	761.1420600	778.0325547	864.4416210	884.4965431	899.54
577	412.5677687	442.4143879	489.7041321	509.6275441	559.4669962	619.3325851	664.2734240	680.5109658	708.0000903	753.0112966	761.1422506	778.0327454	864.4418116	884.4967337	899.54
578	412.5679593	442.4145785	489.7043227	509.6277347	559.4671868	619.3327757	664.2736146	680.5111564	708.0002809	753.0114872	761.1424412	778.0329360	864.4420022	884.4969243	899.54
579	412.5681499	442.4147691	489.7045134	509.6279253	559.4673774	619.3329663	664.2738052	680.5113470	708.0004716	753.0116778	761.1426318	778.0331266	864.4421928	884.4971150	899.54
580	412.5683405	442.4149598	489.7047040	509.6281159	559.4675680	619.3331570	664.2739959	680.5115376	708.0006622	753.0118684	761.1428224	778.0333172	864.4423834	884.4973056	899.54
581	412.5685312	442.4151504	489.7048946	509.6283065	559.4677587	619.3333476	664.2741865	680.5117283	708.0008528	753.0120590	761.1430131	778.0335078	864.4425741	884.4974962	899.54
582	412.5687218	442.4153410	489.7050852	509.6284971	559.4679493	619.3335382	664.2743771	680.5119189	708.0010434	753.0122497	761.1432037	778.0336985	864.4427647	884.4976868	899.54
583	412.5689124	442.4155316	489.7052758	509.6286878	559.4681399	619.3337288	664.2745677	680.5121095	708.0012340	753.0124403	761.1433943	778.0338891	864.4429553	884.4978774	899.54
584	412.5691030	442.4157222	489.7054665	509.6288784	559.4683305	619.3339194	664.2747583	680.5123001	708.0014247	753.0126309	761.1435849	778.0340797	864.4431459	884.4980680	899.54
585	412.5692936	442.4159129	489.7056571	509.6290690	559.4685211	619.3341101	664.2749490	680.5124907	708.0016153	753.0128215	761.1437755	778.0342703	864.4433365	884.4982587	899.54
586	412.5694843	442.4161035	489.7058477	509.6292596	559.4687118	619.3343007	664.2751396	680.5126813	708.0018059	753.0130121	761.1439662	778.0344609	864.4435271	884.4984493	899.54
587	412.5696749	442.4162941	489.7060383	509.6294502	559.4689024	619.3344913	664.2753302	680.5128720	708.0019965	753.0132028	761.1441568	778.0346516	864.4437178	884.4986399	899.54
588	412.5698655	442.4164847	489.7062289	509.6296409	559.4690930	619.3346819	664.2755208	680.5130626	708.0021871	753.0133934	761.1443474	778.0348422	864.4439084	884.4988305	899.54
589	412.5700561	442.4166753	489.7064196	509.6298315	559.4692836	619.3348725	664.2757114	680.5132532	708.0023778	753.0135840	761.1445380	778.0350328	864.4440990	884.4990211	899.55
590	412.5702467	442.4168660	489.7066102	509.6300221	559.4694742	619.3350632	664.2759020	680.5134438	708.0025684	753.0137746	761.1447286	778.0352234	864.4442896	884.4992118	899.55
591	412.5704374	442.4170566	489.7068008	509.6302127	559.4696649	619.3352538	664.2760927	680.5136344	708.0027590	753.0139652	761.1449193	778.0354140	864.4444802	884.4994024	899.55
592	412.5706280	442.4172472	489.7069914	509.6304033	559.4698555	619.3354444	664.2762833	680.5138251	708.0029496	753.0141559	761.1451099	778.0356046	864.4446709	884.4995930	899.55
593	412.5708186	442.4174378	489.7071820	509.6305940	559.4700461	619.3356350	664.2764739	680.5140157	708.0031402	753.0143465	761.1453005	778.0357953	864.4448615	884.4997836	899.55
594	412.5710092	442.4176284	489.7073727	509.6307846	559.4702367	619.3358256	664.2766645	680.5142063	708.0033309	753.0145371	761.1454911	778.0359859	864.4450521	884.4999742	899.55
595	412.5711998	442.4178190	489.7075633	509.6309752	559.4704273	619.3360163	664.2768551	680.5143969	708.0035215	753.0147277	761.1456817	778.0361765	864.4452427	884.5001649	899.55
596	412.5713904	442.4180097	489.7077539	509.6311658	559.4706180	619.3362069	664.2770458	680.5145875	708.0037121	753.0149183	761.1458723	778.0363671	864.4454333	884.5003555	899.55
597	412.5715811	442.4182003	489.7079445	509.6313564	559.4708086	619.3363975	664.2772364	680.5147782	708.0039027	753.0151090	761.1460630	778.0365577	864.4456240	884.5005461	899.55
598	412.5717717	442.4183909	489.7081351	509.6315471	559.4709992	619.3365881	664.2774270	680.5149688	708.0040933	753.0152996	761.1462536	778.0367484	864.4458146	884.5007367	899.55
599	412.5719623	442.4185815	489.7083258	509.6317377	559.4711898	619.3367787	664.2776176	680.5151594	708.0042839	753.0154902	761.1464442	778.0369390	864.4460052	884.5009273	899.55
600	412.5721529	442.4187721	489.7085164	509.6319283	559.4713804	619.3369694	664.2778082	680.5153500	708.0044746	753.0156808	761.1466348	778.0371296	864.4461958	884.5011180	899.55
601	412.5723435	442.4189628	489.7087070	509.6321189	559.4715711	619.3371600	664.2779989	680.5155406	708.0046652	753.0158714	761.1468254	778.0373202	864.4463864	884.5013086	899.55
602	412.5725342	442.4191534	489.7088976	509.6323095	559.4717617	619.3373506	664.2781895	680.5157313	708.0048558	753.0160620	761.1470161	778.0375108	864.4465771	884.5014992	899.55
603	412.5727248	442.4193440	489.7090882	509.6325002	559.4719523	619.3375412	664.2783801	680.5159219	708.0050464	753.0162527	761.1472067	778.0377015	864.4467677	884.5016898	899.55
604	412.5729154	442.4195346	489.7092788	509.6326908	559.4721429	619.3377318	664.2785707	680.5161125	708.0052370	753.0164433	761.1473973	778.0378921	864.4469583	884.5018804	899.55
605	412.5731060	442.4197252	489.7094695	509.6328814	559.4723335	619.3379224	664.2787613	680.5163031	708.0054277	753.0166339	761.1475879	778.0380827	864.4471489	884.5020711	899.55
606	412.5732966	442.4199159	489.7096601	509.6330720	559.4725241	619.3381131	664.2789520	680.5164937	708.0056183	753.0168245	761.1477785	778.0382733	864.4473395	884.5022617	899.55
607	412.5734873	442.4201065	489.7098507	509.6332626	559.4727148	619.3383037	664.2791426	680.5166844	708.0058089	753.0170151	761.1479692	778.0384639	864.4475301	884.5024523	899.55
608	412.5736779	442.4202971	489.7100413	509.6334532	559.4729054	619.3384943	664.2793332	680.5168750	708.0059995	753.0172058	761.1481598	778.0386546	864.4477208	884.5026429	899.55
609	412.5738685	442.4204877	489.7102319	509.6336439	559.4730960	619.3386849	664.2795238	680.5170656	708.0061901	753.0173964	761.1483504	778.0388452	864.4479114	884.5028335	899.55
610	412.5740591	442.4206783	489.7104226	509.6338345	559.4732866	619.3388755	664.2797144	680.5172562	708.0063808	753.0175870	761.1485410	778.0390358	864.4481020	884.5030241	899.55
611	412.5742497	442.4208690	489.7106132	509.6340251	559.4734772	619.3390662	664.2799051	680.5174468	708.0065714	753.0177776	761.1487316	778.0392264	864.4482926	884.5032148	899.55
612	412.5744404	442.4210596	489.7108038	509.6342157	559.4736679	619.3392568	664.2800957	680.5176374	708.0067620	753.0179682	761.1489223	778.0394170	864.4484832	884.5034054	899.55
613	412.5746310	442.4212502	489.7109944	509.6344063	559.4738585	619.3394474	664.2802863	680.5178281	708.0069526	753.0181589	761.1491129	778.0396077	864.4486739	884.5035960	899.55
614	412.5748216	442.4214408	489.7111850	509.6345970	559.4740491	619.3396380	664.2804769	680.5180187	708.0071432	753.0183495	761.1493035	778.0397983	864.4488645	884.5037866	899.55
615	412.5750122	442.4216314	489.7113757	509.6347876	559.4742397	619.3398286	664.2806675	680.5182093	708.0073339	753.0185401	761.1494941	778.0399889	864.4490551	884.5039772	899.55
616	412.5752028	442.4218221	489.7115663	509.6349782	559.4744303	619.3400193	664.2808581	680.5183999	708.0075245	753.0187307	761.1496847	778.0401795	864.4492457	884.5041679	899.55
617	412.5753935	442.4220127	489.7117569	509.6351688	559.4746210	619.3402099	664.2810488	680.5185905	708.0077151	753.0189213	761.1498754	778.0403701	864.4494363	884.5043585	899.55
618	412.5755841	442.4222033	489.7119475	509.6353594	559.4748116	619.3404005	664.2812394	680.5187812	708.0079057	753.0191120	761.1500660	778.0405607	864.4496270	884.5045491	899.55
619	412.5757747	442.4223939	489.7121381	509.6355501	559.4750022	619.3405911	664.2814300	680.5189718	708.0080963	753.0193026	761.1502566	778.0407514	864.4498176	884.5047397	899.55
620	412.5759653	442.4225845	489.7123288	509.6357407	559.4751928	619.3407817	664.2816206	680.5191624	708.0082869	753.0194932	761.1504472	778.0409420	864.4500082	884.5049303	899.55
621	412.5761559	442.4227751	489.7125194	509.6359313	559.4753834	619.3409724	664.2818112	680.5193530	708.0084776	753.0196838	761.1506378	778.0411326	864.4501988	884.5051210	899.55
622	412.5763465	442.4229658	489.7127100	509.6361219	559.4755741	619.3411630	664.2820019	680.5195436	708.0086682	753.0198744	761.1508284	778.0413232	864.4503894	884.5053116	899.55
623	412.5765372	442.4231564	489.7129006	509.6363125	559.4757647	619.3413536	664.2821925	680.5197343	708.0088588	753.0200651	761.1510191	778.0415138	864.4505801	884.5055022	899.55
624	412.5767278	442.4233470	489.7130912	509.6365032	559.4759553	619.3415442	664.2823831	680.5199249	708.0090494	753.0202557	761.1512097	778.0417045	864.4507707	884.5056928	899.55
625	412.5769184	442.4235376	489.7132819	509.6366938	559.4761459	619.3417348	664.2825737	680.5201155	708.0092400	753.0204463	761.1514003	778.0418951	864.4509613	884.5058834	899.55
626	412.5771090	442.4237282	489.7134725	509.6368844	559.4763365	619.3419255	664.2827643	680.5203061	708.0094307	753.0206369	761.1515909	778.0420857	864.4511519	884.5060741	899.55
627	412.5772996	442.4239189	489.7136631	509.6370750	559.4765271	619.3421161	664.2829550	680.5204967	708.0096213	753.0208275	761.1517815	778.0422763	864.4513425	884.5062647	899.55
628	412.5774903	442.4241095	489.7138537	509.6372656	559.4767178	619.3423067	664.2831456	680.5206874	708.0098119	753.0210181	761.1519722	778.0424669	864.4515332	884.5064553	899.55
629	412.5776809	442.4243001	489.7140443	509.6374563	559.4769084	619.3424973	664.2833362	680.5208780	708.0100025	753.0212088	761.1521628	778.0426576	864.4517238	884.5066459	899.55
630	412.5778715	442.4244907	489.7142349	509.6376469	559.4770990	619.3426879	664.2835268	680.5210686	708.0101931	753.0213994	761.1523534	778.0428482	864.4519144	884.5068365	899.55
631	412.5780621	442.4246813	489.7144256	509.6378375	559.4772896	619.3428785	664.2837174	680.5212592	708.0103838	753.0215900	761.1525440	778.0430388	864.4521050	884.5070272	899.55
632	412.5782527	442.4248720	489.7146162	509.6380281	559.4774802	619.3430692	664.2839081	680.5214498	708.0105744	753.0217806	761.1527346	778.0432294	864.4522956	884.5072178	899.55
633	412.5784434	442.4250626	489.7148068	509.6382187	559.4776709	619.3432598	664.2840987	680.5216405	708.0107650	753.0219712	761.1529253	778.0434200	864.4524862	884.5074084	899.55
634	412.5786340	442.4252532	489.7149974	509.6384093	559.4778615	619.3434504	664.2842893	680.5218311	708.0109556	753.0221619	761.1531159	778.0436107	864.4526769	884.5075990	899.55
635	412.5788246	442.4254438	489.7151880	509.6386000	559.4780521	619.3436410	664.2844799	680.5220217	708.0111462	753.0223525	761.1533065	778.0438013	864.4528675	884.5077896	899.55
636	412.5790152	442.4256344	489.7153787	509.6387906	559.4782427	619.3438316	664.2846705	680.5222123	708.0113369	753.0225431	761.1534971	778.0439919	864.4530581	884.5079802	899.55
637	412.5792058	442.4258251	489.7155693	509.6389812	559.4784333	619.3440223	664.2848612	680.5224029	708.0115275	753.0227337	761.1536877	778.0441825	864.4532487	884.5081709	899.55
638	412.5793965	442.4260157	489.7157599	509.6391718	559.4786240	619.3442129	664.2850518	680.5225935	708.0117181	753.0229243	761.1538784	778.0443731	864.4534393	884.5083615	899.55
639	412.5795871	442.4262063	489.7159505	509.6393624	559.4788146	619.3444035	664.2852424	680.5227842	708.0119087	753.0231150	761.1540690	778.0445638	864.4536300	884.5085521	899.55
640	412.5797777	442.4263969	489.7161411	509.6395531	559.4790052	619.3445941	664.2854330	680.5229748	708.0120993	753.0233056	761.1542596	778.0447544	864.4538206	884.5087427	899.55
641	412.5799683	442.4265875	489.7163318	509.6397437	559.4791958	619.3447847	664.2856236	680.5231654	708.0122900	753.0234962	761.1544502	778.0449450	864.4540112	884.5089333	899.56
642	412.5801589	442.4267782	489.7165224	509.6399343	559.4793864	619.3449754	664.2858142	680.5233560	708.0124806	753.0236868	761.1546408	778.0451356	864.4542018	884.5091240	899.56
643	412.5803495	442.4269688	489.7167130	509.6401249	559.4795771	619.3451660	664.2860049	680.5235466	708.0126712	753.0238774	761.1548314	778.0453262	864.4543924	884.5093146	899.56
644	412.5805402	442.4271594	489.7169036	509.6403155	559.4797677	619.3453566	664.2861955	680.5237373	708.0128618	753.0240681	761.1550221	778.0455168	864.4545831	884.5095052	899.56
