detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
2695	1714.247942732750	1875.911327497610	1927.158222105720	1930.830624589870	1804.819899326880	1651.427914089060	1531.933515728220	1473.485025344510	1409.700363374950	1265.940721942350	1251.179385158100	1178.875153459490	956.717976156270	930.395554923528	895.480273267044
2696	1714.248212421340	1875.912350956170	1927.158440000210	1930.830156140360	1804.819502434790	1651.427801080330	1531.933482635750	1473.484815897590	1409.700100992620	1265.940725939340	1251.179250697030	1178.874934818930	956.718214374071	930.395474415630	895.480272388600
2697	1714.248482098140	1875.913374445610	1927.158657928570	1930.829687679910	1804.819105540710	1651.427688068360	1531.933449539130	1473.484606449030	1409.699838608900	1265.940729939460	1251.179116240680	1178.874716178920	956.718452586565	930.395393910750	895.480271511702
2698	1714.248751763140	1875.914397965950	1927.158875890790	1930.829219208550	1804.818708644640	1651.427575053150	1531.933416438360	1473.484396998850	1409.699576223800	1265.940733942720	1251.178981789040	1178.874497539440	956.718690793774	930.395313408895	895.480270636346
2699	1714.249021416350	1875.915421517190	1927.159093886890	1930.828750726240	1804.818311746580	1651.427462034710	1531.933383333450	1473.484187547040	1409.699313837330	1265.940737949110	1251.178847342120	1178.874278900520	956.718928995679	930.395232910064	895.480269762534
2700	1714.249291057770	1875.916445099320	1927.159311916860	1930.828282233020	1804.817914846530	1651.427349013030	1531.933350224400	1473.483978093600	1409.699051449470	1265.940741958640	1251.178712899910	1178.874060262130	956.719167192287	930.395152414251	895.480268890262
2701	1714.249560687400	1875.917468712350	1927.159529980700	1930.827813728860	1804.817517944490	1651.427235988130	1531.933317111220	1473.483768638530	1409.698789060240	1265.940745971310	1251.178578462410	1178.873841624290	956.719405383596	930.395071921461	895.480268019536
2702	1714.249830305230	1875.918492356270	1927.159748078420	1930.827345213770	1804.817121040470	1651.427122959990	1531.933283993880	1473.483559181840	1409.698526669630	1265.940749987120	1251.178444029640	1178.873622986990	956.719643569601	930.394991431690	895.480267150350
2703	1714.250099911270	1875.919516031080	1927.159966210010	1930.826876687760	1804.816724134450	1651.427009928610	1531.933250872390	1473.483349723520	1409.698264277630	1265.940754006070	1251.178309601570	1178.873404350240	956.719881750307	930.394910944947	895.480266282703
2704	1714.250369505530	1875.920539736790	1927.160184375470	1930.826408150820	1804.816327226450	1651.426896894010	1531.933217746770	1473.483140263570	1409.698001884260	1265.940758028140	1251.178175178230	1178.873185714030	956.720119925703	930.394830461222	895.480265416601
2705	1714.250639087990	1875.921563473390	1927.160402574810	1930.825939602950	1804.815930316460	1651.426783856160	1531.933184617000	1473.482930801990	1409.697739489510	1265.940762053360	1251.178040759600	1178.872967078360	956.720360450745	930.394749980524	895.480264552034
2706	1714.250908658660	1875.922587240880	1927.160620808040	1930.825471044150	1804.815533404470	1651.426670815080	1531.933151483090	1473.482721338790	1409.697477093380	1265.940766081720	1251.177906345680	1178.872748443240	956.720598616114	930.394669502842	895.480263689011
2707	1714.251178217550	1875.923611039260	1927.160839075120	1930.825002474410	1804.815136490510	1651.426557770770	1531.933118345030	1473.482511873960	1409.697214695860	1265.940770113210	1251.177771936490	1178.872529808660	956.720836776184	930.394589028185	895.480262827527
2708	1714.251447764640	1875.924634868530	1927.161057376090	1930.824533893750	1804.814739574550	1651.426444723230	1531.933085202830	1473.482302407500	1409.696952296970	1265.940774147830	1251.177637532000	1178.872311174620	956.721074930944	930.394508556545	895.480261967578
2709	1714.251717299940	1875.925658728690	1927.161275710930	1930.824065302160	1804.814342656610	1651.426331672450	1531.933052056490	1473.482092939410	1409.696689896710	1265.940778185590	1251.177495610050	1178.872092541130	956.721313080389	930.394428087932	895.480261109172
2710	1714.251986823470	1875.926682619760	1927.161494079650	1930.823596699630	1804.813945736680	1651.426218618430	1531.933018905990	1473.481883469700	1409.696427495050	1265.940782226480	1251.177361215780	1178.871873908180	956.721551224530	930.394347622344	895.480260252305
2711	1714.252256335180	1875.927706541700	1927.161712482250	1930.823128086180	1804.813540972400	1651.426105561190	1531.932985751360	1473.481673998370	1409.696165092020	1265.940786270510	1251.177226826230	1178.871655275770	956.721789363353	930.394267159773	895.480259396973
2712	1714.252525835120	1875.928730494520	1927.161930918730	1930.822659461780	1804.813144050090	1651.425992500700	1531.932952592580	1473.481464525400	1409.695902687610	1265.940790317670	1251.177092441390	1178.871436643910	956.722027496876	930.394186700226	895.480258543181
2713	1714.252795323280	1875.929754478240	1927.162149389090	1930.822190826460	1804.812747125770	1651.425879436990	1531.932919429650	1473.481255050810	1409.695640281820	1265.940794367970	1251.176958061280	1178.871218012590	956.722265625080	930.394106243700	895.480257690922
2714	1714.253064799630	1875.930778492850	1927.162367893330	1930.821722180210	1804.812350199470	1651.425766370050	1531.932886262580	1473.481045574590	1409.695377874660	1265.940798421400	1251.176823685880	1178.870999381810	956.722503747967	930.394025790196	895.480256840204
2715	1714.253334264210	1875.931802538340	1927.162586431440	1930.821253523020	1804.811953271200	1651.425653299860	1531.932853091370	1473.480836096760	1409.695115466110	1265.940802477970	1251.176689315190	1178.870780751580	956.722741865538	930.393945339717	895.480255991020
2716	1714.253603717000	1875.932826614720	1927.162805003440	1930.820784854900	1804.811556340920	1651.425540226440	1531.932819916010	1473.480626617290	1409.694853056180	1265.940806537670	1251.176554949220	1178.870562121890	956.722979977798	930.393864892261	895.480255143372
2717	1714.253873157990	1875.933850721990	1927.163023609320	1930.820316175840	1804.811159408660	1651.425427149790	1531.932786736510	1473.480417136190	1409.694590644880	1265.940810600490	1251.176420587970	1178.870343492740	956.723218084741	930.393784447824	895.480254297259
2718	1714.254142587200	1875.934874860140	1927.163242249070	1930.819847485850	1804.810762474420	1651.425314069920	1531.932753552860	1473.480207653470	1409.694328232190	1265.940814666450	1251.176286231440	1178.870124864140	956.723456186362	930.393704006411	895.480253452681
2719	1714.254412004630	1875.935899029180	1927.163460922710	1930.819378784920	1804.810365538180	1651.425200986800	1531.932720365060	1473.479998169130	1409.694065818120	1265.940818735550	1251.176151879610	1178.869906236090	956.723694282662	930.393623568022	895.480252609640
2720	1714.254681410270	1875.936923229100	1927.163679630240	1930.818910073060	1804.809968599960	1651.425087900450	1531.932687173120	1473.479788683160	1409.693803402680	1265.940822807770	1251.176017532510	1178.869687608570	956.723932373646	930.393543132653	895.480251768130
2721	1714.254950804120	1875.937947459910	1927.163898371650	1930.818441350260	1804.809571659750	1651.424974810870	1531.932653977040	1473.479579195560	1409.693540985850	1265.940826883130	1251.175883190130	1178.869468981600	956.724170459309	930.393462700306	895.480250928155
2722	1714.255220186190	1875.938971721600	1927.164117146930	1930.817972616520	1804.809174717550	1651.424861718050	1531.932620776800	1473.479369706340	1409.693278567650	1265.940830961620	1251.175748852470	1178.869250355170	956.724408539647	930.393382270982	895.480250089714
2723	1714.255489556470	1875.939996014170	1927.164335956110	1930.817503871850	1804.808777773370	1651.424748621990	1531.932587572420	1473.479160215490	1409.693016148070	1265.940835043240	1251.175614519520	1178.869031729280	956.724646614665	930.393301844682	895.480249252804
2724	1714.255758914960	1875.941020337630	1927.164554799160	1930.817035116250	1804.808380827200	1651.424635522710	1531.932554363900	1473.478950723030	1409.692753727100	1265.940839127990	1251.175480191290	1178.868813103940	956.724884684354	930.393221421405	895.480248417429
2725	1714.256028261670	1875.942044691970	1927.164773676100	1930.816566349700	1804.807983879040	1651.424522420190	1531.932521151230	1473.478741228940	1409.692491304760	1265.940843215870	1251.175345867780	1178.868594479150	956.725122748718	930.393141001147	895.480247583581
2726	1714.256297596600	1875.943069077190	1927.164992586930	1930.816097572220	1804.807586928900	1651.424409314440	1531.932487934410	1473.478531733220	1409.692228881040	1265.940847306890	1251.175211548980	1178.868375854900	956.725360807760	930.393060583914	895.480246751272
2727	1714.256566919740	1875.944093493280	1927.165211531650	1930.815628783800	1804.807189976770	1651.424296205460	1531.932464687880	1473.478322235880	1409.691966455940	1265.940851401030	1251.175077234910	1178.868157231190	956.725598861469	930.392980169705	895.480245920490
2728	1714.256836231100	1875.945117940270	1927.165430510250	1930.815159984440	1804.806793022650	1651.424183093230	1531.932431458710	1473.478112736910	1409.691704029460	1265.940855498300	1251.174942925550	1178.867938608010	956.725836909854	930.392899758518	895.480245091238
2729	1714.257105530680	1875.946142418130	1927.165649522730	1930.814691174150	1804.806396066540	1651.424069977790	1531.932398225390	1473.477903236320	1409.691441601600	1265.940859598700	1251.174808620910	1178.867719985400	956.726074952905	930.392819350353	895.480244263518
2730	1714.257374818460	1875.947166926870	1927.165868569110	1930.814222352900	1804.805999108450	1651.423956859100	1531.932364987930	1473.477693734100	1409.691179172360	1265.940863702230	1251.174674320990	1178.867501363310	956.726312990626	930.392738945208	895.480243437326
2731	1714.257644094470	1875.948191466490	1927.166087649370	1930.813753520730	1804.805602148380	1651.423843737180	1531.932331746320	1473.477484230270	1409.690916741740	1265.940867808890	1251.174540025790	1178.867282741780	956.726551023015	930.392658543090	895.480242612665
2732	1714.257913358700	1875.949216036990	1927.166306763520	1930.813284677620	1804.805205186310	1651.423730612030	1531.932298500570	1473.477274724800	1409.690654309740	1265.940871918670	1251.174405735300	1178.867064120790	956.726789050074	930.392578143990	895.480241789532
2733	1714.258182611140	1875.950240638360	1927.166525911560	1930.812815823560	1804.804808222270	1651.423617483650	1531.932265250660	1473.477065217720	1409.690391876360	1265.940876031590	1251.174271449540	1178.866845500340	956.727027071801	930.392497747916	895.480240967929
2734	1714.258451851800	1875.951265270620	1927.166745093480	1930.812346958560	1804.804411256230	1651.423504352030	1531.932231996610	1473.476855709010	1409.690129441600	1265.940880147630	1251.174137168490	1178.866626880430	956.727265088186	930.392417354866	895.480240147854
2735	1714.258721080680	1875.952289933750	1927.166964309300	1930.811878082620	1804.804014288220	1651.423391217180	1531.932198738420	1473.476646198680	1409.689867005470	1265.940884266800	1251.174002892160	1178.866408261070	956.727503099237	930.392336964835	895.480239329307
2736	1714.258990297770	1875.953314627750	1927.167183559010	1930.811409195740	1804.803617318200	1651.423278079100	1531.932165476080	1473.476436686730	1409.689604567950	1265.940888389100	1251.173868620560	1178.866189642260	956.727741104954	930.392256577831	895.480238512289
2737	1714.259259503080	1875.954339352630	1927.167402842610	1930.810940297920	1804.803220346220	1651.423164937780	1531.932132209590	1473.476227173160	1409.689342129060	1265.940892514520	1251.173734353670	1178.865971023980	956.727979105328	930.392176193848	895.480237696796
2738	1714.259528696620	1875.955364108390	1927.167622160100	1930.810471389160	1804.802823372240	1651.423051793230	1531.932098938960	1473.476017657960	1409.689079688780	1265.940896643070	1251.173600091500	1178.865752406250	956.728217100366	930.392095812889	895.480236882832
2739	1714.259797878370	1875.956388895030	1927.167841511480	1930.810002469450	1804.802426396270	1651.422938645440	1531.932065664180	1473.475808141130	1409.688817247130	1265.940900774750	1251.173465834050	1178.865533789070	956.728455090064	930.392015434950	895.480236070389
2740	1714.260067048340	1875.957413712540	1927.168060896750	1930.809533538800	1804.802029418330	1651.422825494430	1531.932032385260	1473.475598622690	1409.688554804100	1265.940904909550	1251.173331581320	1178.865315172420	956.728693074419	930.391935060036	895.480235259479
2741	1714.260334980540	1875.958438560920	1927.168280315920	1930.809064597200	1804.801632438390	1651.422712340180	1531.931999102180	1473.475389102630	1409.688292359690	1265.940909047480	1251.173197333310	1178.865096556320	956.728931053431	930.391853957150	895.480234450086
2742	1714.260604127450	1875.959463440170	1927.168499768980	1930.808595644660	1804.801235456480	1651.422599182700	1531.931965814960	1473.475179580940	1409.688029913900	1265.940913188540	1251.173063090020	1178.864877940770	956.729169027103	930.391773588864	895.480233642226
2743	1714.260873262580	1875.960488350290	1927.168719255930	1930.808126681180	1804.800838472570	1651.422486021980	1531.931932523600	1473.474970057630	1409.687767466730	1265.940917332720	1251.172928851450	1178.864659325750	956.729406995427	930.391693223607	895.480232835886
2744	1714.261142385930	1875.961513291300	1927.168938776780	1930.807657706760	1804.800441486690	1651.422372858030	1531.931899228090	1473.474760532700	1409.687505018180	1265.940921480020	1251.172794617590	1178.864440711290	956.729644958405	930.391612861365	895.480232031071
2745	1714.261411497500	1875.962538263170	1927.169158331520	1930.807188721390	1804.800044498820	1651.422259690850	1531.931865928420	1473.474551006150	1409.687242568250	1265.940925630450	1251.172660388460	1178.864222097360	956.729882916037	930.391532502148	895.480231227780
2746	1714.261680597300	1875.963563265910	1927.169377920150	1930.806719725070	1804.799647508950	1651.422146520440	1531.931832624620	1473.474341477970	1409.686980116940	1265.940926188680	1251.172526164060	1178.864003483990	956.730120868328	930.391452145956	895.480230426012
2747	1714.261949685310	1875.964588299530	1927.169597542690	1930.806250717810	1804.799250517120	1651.422033346790	1531.931799316660	1473.474131948180	1409.686717664250	1265.940930345920	1251.172391944370	1178.863784871150	956.730358815263	930.391371792785	895.480229625767
2748	1714.262218761550	1875.965613364010	1927.169817199120	1930.805781699600	1804.798853523290	1651.421920169910	1531.931766004550	1473.473922416760	1409.686455210190	1265.940934506280	1251.172257729400	1178.863566258850	956.730596756848	930.391291442636	895.480228827044
2749	1714.262487826000	1875.966638459370	1927.170036889440	1930.805312670450	1804.798456527480	1651.421806989800	1531.931732688310	1473.473712883720	1409.686192754740	1265.940938669760	1251.172123519150	1178.863347647100	956.730834693086	930.391211095514	895.480228029844
2750	1714.262756878680	1875.967663585590	1927.170256613660	1930.804843630350	1804.798059529680	1651.421693806450	1531.931699367910	1473.473503349070	1409.685930297910	1265.940942836370	1251.171989313620	1178.863129035890	956.731072623974	930.391130751412	895.480227234164
2751	1714.263025919580	1875.968688742680	1927.170476371780	1930.804374579300	1804.797662529910	1651.421580619870	1531.931666043360	1473.473293812790	1409.685667839710	1265.940947006100	1251.171855112820	1178.862910425230	956.731310549502	930.391050410333	895.480226440007
2752	1714.263294948700	1875.969713930630	1927.170696163790	1930.803905517290	1804.797265528150	1651.421467430070	1531.931632714670	1473.473084274890	1409.685405380120	1265.940951178950	1251.171720916730	1178.862691815110	956.731548469682	930.390970072275	895.480225647370
2753	1714.263563966050	1875.970739149460	1927.170915989720	1930.803436444350	1804.796868524410	1651.421354237020	1531.931599381830	1473.472874735370	1409.685142919160	1265.940955354930	1251.171586725370	1178.862473205540	956.731786384505	930.390889737244	895.480224856255
2754	1714.263832971630	1875.971764399160	1927.171135849530	1930.802967360460	1804.796471518670	1651.421241040740	1531.931566044840	1473.472665194220	1409.684880456820	1265.940959534020	1251.171452538720	1178.862254596500	956.732024293969	930.390809405234	895.480224066658
2755	1714.264101965420	1875.972789679720	1927.171355743240	1930.802498265620	1804.796074510960	1651.421127841240	1531.931532703700	1473.472455651470	1409.684617993100	1265.940963716240	1251.171318356810	1178.862035988020	956.732262198081	930.390729076246	895.480223278581
2756	1714.264370947430	1875.973814991150	1927.171575670860	1930.802029159830	1804.795677501270	1651.421014638500	1531.931499358420	1473.472246107090	1409.684355528000	1265.940967901580	1251.171184179610	1178.861817380070	956.732500096833	930.390648750282	895.480222492023
2757	1714.264639917680	1875.974840333440	1927.171795632370	1930.801560043080	1804.795280489580	1651.420901432520	1531.931466008980	1473.472036561090	1409.684093061520	1265.940972090040	1251.171050007130	1178.861598772680	956.732737990225	930.390568427342	895.480221706985
2758	1714.264908876140	1875.975865706600	1927.172015627800	1930.801090915400	1804.794883475930	1651.420788223310	1531.931432655400	1473.471827013470	1409.683830593670	1265.940976281620	1251.170915839370	1178.861380165820	956.732975878256	930.390488107425	895.480220923462
2759	1714.265177822830	1875.976936155870	1927.172235657110	1930.800621776750	1804.794486460280	1651.420675010870	1531.931399297670	1473.471617464230	1409.683568124420	1265.940980476320	1251.170781676340	1178.861161559510	956.733213760929	930.390407790533	895.480220141459
2760	1714.265446757750	1875.977961590880	1927.172455720330	1930.800152627160	1804.794089442650	1651.420561795210	1531.931365935790	1473.471407913380	1409.683305653810	1265.940984674140	1251.170647518030	1178.860942953740	956.733451638236	930.390327476658	895.480219360975
2761	1714.265715680880	1875.978987056760	1927.172675817450	1930.799683466620	1804.793692423030	1651.420448576300	1531.931332569760	1473.471198360900	1409.683043181810	1265.940988875080	1251.170513364440	1178.860724348520	956.733689510182	930.390247165813	895.480218582006
2762	1714.265984592250	1875.980012553510	1927.172895948480	1930.799214295130	1804.793295401440	1651.420335354170	1531.931299199590	1473.470988806800	1409.682780708440	1265.940993079140	1251.170379215570	1178.860505743830	956.733927376764	930.390166857987	895.480217804553
2763	1714.266253491840	1875.981038081120	1927.173116113410	1930.798745112680	1804.792898377860	1651.420222128800	1531.931265825260	1473.470779251090	1409.682518233680	1265.940997286320	1251.170245071430	1178.860287139700	956.734165237982	930.390086553187	895.480217028618
2764	1714.266522379650	1875.982063639590	1927.173336312240	1930.798275919280	1804.792501352300	1651.420108900200	1531.931232446780	1473.470569693750	1409.682255757550	1265.941001496610	1251.170110932010	1178.860068536100	956.734403093827	930.390006251406	895.480216254197
2765	1714.266791255700	1875.983089228930	1927.173556544980	1930.797806714930	1804.792104324760	1651.419995668360	1531.931199064160	1473.470360134800	1409.681993280040	1265.941005710030	1251.169976797310	1178.859849933050	956.734640944309	930.389925952651	895.480215481293
2766	1714.267060119970	1875.984114849130	1927.173776811620	1930.797337499630	1804.791707295230	1651.419882433300	1531.931165677390	1473.470150574230	1409.681730801140	1265.941009926560	1251.169842667330	1178.859631330550	956.734878789421	930.389845656919	895.480214709902
2767	1714.267328972460	1875.985140500200	1927.173997112170	1930.796868273370	1804.791310263730	1651.419769195000	1531.931132286460	1473.469941012040	1409.681468320880	1265.941014146220	1251.169708542070	1178.859412728580	956.735116629166	930.389765364212	895.480213940028
2768	1714.267597813180	1875.986166182120	1927.174217446620	1930.796399036160	1804.790913230230	1651.419655953470	1531.931098891400	1473.469731448230	1409.681205839230	1265.941018368990	1251.169574421550	1178.859194127170	956.735354463540	930.389685074525	895.480213171667
2769	1714.267866642130	1875.987191894910	1927.174432857860	1930.795929787990	1804.790516194760	1651.419542708710	1531.931065492180	1473.469521882810	1409.680943356200	1265.941022594880	1251.169440305740	1178.858975526300	956.735592292542	930.389604787864	895.480212404819
2770	1714.268135459310	1875.988217638560	1927.174653266000	1930.795460528870	1804.790119157310	1651.419429460720	1531.931032088800	1473.469312315760	1409.680680871790	1265.941026823880	1251.169306194650	1178.858756925960	956.735830116168	930.389524504225	895.480211639484
2771	1714.268404264710	1875.989243413070	1927.174873708060	1930.794991258790	1804.789722117870	1651.419316209490	1531.930998681280	1473.469102747100	1409.680418386000	1265.941031056000	1251.169172088290	1178.858538326180	956.736067934420	930.389444223609	895.480210875662
2772	1714.268673058340	1875.990269218450	1927.175094184020	1930.794521977760	1804.789325076460	1651.419202955030	1531.930965269610	1473.468893176820	1409.680155898840	1265.941035291240	1251.169037986660	1178.858319726930	956.736305747300	930.389363946019	895.480210113356
2773	1714.268941840210	1875.991295054680	1927.175314693890	1930.794052685770	1804.788928033050	1651.419089697340	1531.930931853790	1473.468683604930	1409.679893410290	1265.941039529590	1251.168903889740	1178.858101128230	956.736543554805	930.389283671452	895.480209352560
2774	1714.269210610300	1875.992320921770	1927.175535237670	1930.793583382830	1804.788530987670	1651.418976436420	1531.930898433820	1473.468474031410	1409.679630920370	1265.941043771060	1251.168769797550	1178.857882530080	956.736781356932	930.389203399908	895.480208593274
2775	1714.269479368620	1875.993346819730	1927.175755815360	1930.793114068930	1804.788133940310	1651.418863172260	1531.930865009700	1473.468264456290	1409.679368429060	1265.941048015650	1251.168635710090	1178.857663932470	956.737019153680	930.389123131386	895.480207835499
2776	1714.269748115170	1875.994372748540	1927.175976426950	1930.792644744080	1804.787736890970	1651.418749904880	1531.930831581430	1473.468054879530	1409.679105936390	1265.941052263340	1251.168501627350	1178.857445335400	956.737256945052	930.389042865888	895.480207079236
2777	1714.270016849940	1875.995398708200	1927.176197072460	1930.792175408270	1804.787339839650	1651.418636634250	1531.930798149010	1473.467845301170	1409.678843442320	1265.941056514160	1251.168367549330	1178.857226738880	956.737494731040	930.388962603414	895.480206324483
2778	1714.270285572960	1875.996424698720	1927.176417751870	1930.791706061500	1804.786942786340	1651.418523360410	1531.930764712440	1473.467632373280	1409.678580946880	1265.941060768090	1251.168233476040	1178.857008142890	956.737732511649	930.388882343964	895.480205571239
2779	1714.270554284190	1875.997450720100	1927.176638465190	1930.791236703770	1804.786545731050	1651.418410083330	1531.930731271720	1473.467422791640	1409.678318450060	1265.941065025140	1251.168099407470	1178.856789547460	956.737970286874	930.388802087541	895.480204819506
2780	1714.270822983660	1875.998476772340	1927.176859212440	1930.790767335080	1804.786148673790	1651.418296803010	1531.930697826840	1473.467213208390	1409.678055951870	1265.941069285300	1251.167965343620	1178.856570952570	956.738208056714	930.388721834136	895.480204069282
2781	1714.271091671360	1875.999502855440	1927.177079993590	1930.790297955430	1804.785751614540	1651.418183519470	1531.930664377830	1473.467003623520	1409.677793452290	1265.941073548570	1251.167831284500	1178.856352358220	956.738445821174	930.388641583758	895.480203320567
2782	1714.271360347300	1876.000528969390	1927.177300808650	1930.789828564820	1804.785354553300	1651.418070232690	1531.930630924650	1473.466794037030	1409.677530951340	1265.941077814960	1251.167697230110	1178.856133764420	956.738683580249	930.388561336406	895.480202573357
2783	1714.271629011460	1876.001555114190	1927.177521657630	1930.789359163260	1804.784957490100	1651.417956942680	1531.930597467320	1473.466584448930	1409.677268449000	1265.941082084460	1251.167563180440	1178.855915171160	956.738921333933	930.388481092072	895.480201827661
2784	1714.271897663850	1876.002581289840	1927.177742540510	1930.788889750740	1804.784560424910	1651.417843649440	1531.930564005860	1473.466374859210	1409.677005945290	1265.941086357070	1251.167429135490	1178.855696578440	956.739159082235	930.388400850763	895.480201083466
2785	1714.272166304480	1876.003607496360	1927.177963457310	1930.788420327250	1804.784163357740	1651.417730352970	1531.930530540230	1473.466165267880	1409.676743440190	1265.941090632800	1251.167295095270	1178.855477986260	956.739396825142	930.388320612481	895.480200340782
2786	1714.272434933330	1876.004633733720	1927.178184408030	1930.787950892810	1804.783766288590	1651.417617053260	1531.930497070450	1473.465955674920	1409.676480933720	1265.941094911630	1251.167161059780	1178.855259394640	956.739634562667	930.388240377221	895.480199599603
2787	1714.272703550420	1876.005660001940	1927.178405392660	1930.787481447400	1804.783369217460	1651.417503750320	1531.930463596530	1473.465746080360	1409.676218425870	1265.941099193580	1251.167027029010	1178.855040803560	956.739872294792	930.388160144984	895.480198859930
2788	1714.272972155750	1876.006686301010	1927.178626411200	1930.787011991030	1804.782972144350	1651.417390444150	1531.930430118450	1473.465536484180	1409.675955916640	1265.941103478640	1251.166893002970	1178.854822213010	956.740110021534	930.388079915772	895.480198121763
2789	1714.273240749300	1876.007712630930	1927.178847463670	1930.786542523700	1804.782575069250	1651.417277134750	1531.930396636220	1473.465326886380	1409.675693406030	1265.941107766820	1251.166758981650	1178.854603623020	956.740347742881	930.387999689584	895.480197385104
2790	1714.273509331090	1876.008738991700	1927.179068550040	1930.786073045410	1804.782177992180	1651.417163822130	1531.930363149830	1473.465117286970	1409.675430894040	1265.941112058100	1251.166624965050	1178.854385033570	956.740585458835	930.387919466420	895.480196649944
2791	1714.273777901110	1876.009765383320	1927.179289670340	1930.785603556160	1804.781780913130	1651.417050506260	1531.930329659300	1473.464907685940	1409.675168380680	1265.941116352500	1251.166490953190	1178.854166444660	956.740823169392	930.387839246280	895.480195916292
2792	1714.274046459370	1876.010791805800	1927.179510824550	1930.785134055930	1804.781383832100	1651.416937187170	1531.930296164610	1473.464698083300	1409.674905865930	1265.941120650010	1251.166356946050	1178.853947856290	956.741060874554	930.387759029166	895.480195184145
2793	1714.274315005860	1876.011818259120	1927.179732012680	1930.784664544750	1804.780986749090	1651.416823864840	1531.930262665780	1473.464488479040	1409.674643349810	1265.941124950620	1251.166222943630	1178.853729268480	956.741298574317	930.387678815076	895.480194453501
2794	1714.274583540580	1876.012844743290	1927.179953234720	1930.784195022610	1804.780589664100	1651.416710539280	1531.930229162790	1473.464278873170	1409.674380832310	1265.941129254350	1251.166088945940	1178.853510681200	956.741536268681	930.387598604005	895.480193724360
2795	1714.274852063540	1876.013871258310	1927.180174490690	1930.783725489490	1804.780192577140	1651.416597210490	1531.930195655650	1473.464069265680	1409.674118313430	1265.941133561190	1251.165954952980	1178.853292094460	956.741773957653	930.387518395963	895.480192996720
2796	1714.275120574730	1876.014897804170	1927.180395780570	1930.783255945410	1804.779795488190	1651.416483878480	1531.930162144350	1473.463859656580	1409.673855793170	1265.941137871130	1251.165820964750	1178.853073508280	956.742011641223	930.387438190942	895.480192270584
2797	1714.275389074160	1876.015924380880	1927.180617104380	1930.782786390380	1804.779398397270	1651.416370543230	1531.930128628910	1473.463650045860	1409.673593271530	1265.941142184190	1251.165686981240	1178.852854922630	956.742249319387	930.387357988948	895.480191545948
2798	1714.275657561830	1876.016950988450	1927.180838462110	1930.782316824370	1804.779001304360	1651.416257204740	1531.930095109310	1473.463440433530	1409.673330748510	1265.941146500350	1251.165553002460	1178.852636337530	956.742486992155	930.387277789974	895.480190822818
2799	1714.275926037730	1876.017977626860	1927.181059853750	1930.781847247410	1804.778604209480	1651.416143863030	1531.930061585560	1473.463230819590	1409.673068224110	1265.941150819630	1251.165419028400	1178.852417752970	956.742724659516	930.387197594029	895.480190101188
2800	1714.276194501860	1876.019004296110	1927.181281279310	1930.781377659470	1804.778207112620	1651.416030518080	1531.930028057660	1473.463021204030	1409.672805698340	1265.941155142010	1251.165285059070	1178.852199168960	956.742962321472	930.387117401106	895.480189381056
2801	1714.276462954240	1876.020030996210	1927.181502738800	1930.780908060560	1804.777810013770	1651.415917169910	1531.929994525600	1473.462811586860	1409.672543171180	1265.941159467490	1251.165151094470	1178.851980585500	956.743199978024	930.387037211209	895.480188662425
2802	1714.276731394850	1876.021057727160	1927.181724232210	1930.780438450700	1804.777412912950	1651.415803818500	1531.929960989390	1473.462601968080	1409.672280642650	1265.941163796090	1251.165017134600	1178.851762002570	956.743437629170	930.386957024333	895.480187945295
